MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;EnableDist;TransitionDist;UnkT08;UnkT09;UnkT0A;UnkT24;UnkT28;UnkT2C;UnkT2E;UnkT2F;UnkT30;UnkT33;UnkT34;UnkT36;
m15_00_00_00;Env_Box545;SoulsFormats.MSB+Shape+Box;<29.964, 190, 606.141>;<0, -74, 0>;8582;0;4294967295;255;-1;0;-1;;0;0;2;0;10;-1;1;1;0;True;True;-1;True;33;1;
m15_00_00_00;Env_Box546;SoulsFormats.MSB+Shape+Box;<-36.416, 208.405, 598.596>;<0, -19, 0>;8640;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;51;1;
m15_00_00_00;Env_Box547;SoulsFormats.MSB+Shape+Box;<-24.055, 208.405, 608.728>;<-0, 9, 0>;8598;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;50;1;
m15_00_00_00;Env_Box548;SoulsFormats.MSB+Shape+Box;<-22.968, 207.436, 579.357>;<0, -18.36, 0>;8600;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;52;1;
m15_00_00_00;Env_Box556;SoulsFormats.MSB+Shape+Box;<94.963, 168.264, 488.515>;<0, -0, 0>;8604;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;50;1;
m15_00_00_00;Env_Box557;SoulsFormats.MSB+Shape+Box;<125.096, 167.009, 487.921>;<0, -0, 0>;8606;0;4294967295;255;-1;0;-1;;0;0;2;0;10;-1;1;1;0;True;True;-1;True;51;1;
m15_00_00_00;Env_Box560;SoulsFormats.MSB+Shape+Box;<112.152, 28.935, 562.947>;<-0, 56.239, 0>;8630;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;52;1;
m15_00_00_00;Env_Box561;SoulsFormats.MSB+Shape+Box;<92.245, 57.321, 551.589>;<-0, 56.239, 0>;8633;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;51;1;
m15_00_00_00;Env_Box562;SoulsFormats.MSB+Shape+Box;<115.363, 56.411, 527.256>;<-0, 76.995, 0>;8634;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;50;1;
m15_00_00_00;Env_Box563;SoulsFormats.MSB+Shape+Box;<60.367, 52.972, 530.28>;<-0, 56.695, 0>;8636;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;52;1;
m15_00_00_00;Env_Box568;SoulsFormats.MSB+Shape+Box;<-2.821, 46.692, 492.11>;<-0, 56.487, 0>;8647;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;52;1;
m15_00_00_00;Env_Box570;SoulsFormats.MSB+Shape+Box;<73.758, 173.951, 512.804>;<-0, 72.538, 0>;8734;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;46;1;
m15_00_00_00;Env_Box571;SoulsFormats.MSB+Shape+Box;<39.244, 173.951, 555.369>;<-0, 27.538, 0>;8735;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;45;1;
m15_00_00_00;Env_Box572;SoulsFormats.MSB+Shape+Box;<43.328, 225.9, 514.904>;<0, -33.462, 0>;8741;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;40;1;
m15_00_00_00;Env_Box573;SoulsFormats.MSB+Shape+Box;<-11.53, 225.9, 481.533>;<0, -33.462, 0>;8740;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;42;1;
m15_00_00_00;Env_Box574;SoulsFormats.MSB+Shape+Box;<61.558, 173.951, 537.698>;<-0, 48.538, 0>;8557;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;40;1;
m15_00_00_00;Env_Box575;SoulsFormats.MSB+Shape+Box;<-38.588, 173.951, 463.181>;<0, -33.462, 0>;8738;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;41;1;
m15_00_00_00;Env_Box578;SoulsFormats.MSB+Shape+Box;<-57.806, 206.454, 536.348>;<0, -54.715, 0>;8746;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;50;1;
m15_00_00_00;Env_Box579;SoulsFormats.MSB+Shape+Box;<-33.24, 206.454, 559.856>;<0, -27.281, 0>;8749;0;4294967295;255;-1;0;-1;;0;0;0.25;0;10;-1;1;1;0;True;True;-1;True;51;1;
m15_00_00_00;Env_Box580;SoulsFormats.MSB+Shape+Box;<-7.744, 206.454, 569.262>;<0, -99.643, 0>;8751;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;50;1;
m15_00_00_00;Env_Box582;SoulsFormats.MSB+Shape+Box;<-17.935, 173.951, 517.399>;<0, 56.487, 0>;8755;0;4294967295;255;-1;0;-1;;0;0;2;0;10;-1;1;1;0;True;True;-1;True;45;1;
m15_00_00_00;Env_Box584;SoulsFormats.MSB+Shape+Box;<29.309, 173.951, 538.651>;<-0, 56.487, 0>;8759;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;47;1;
m15_00_00_00;Env_Box585;SoulsFormats.MSB+Shape+Box;<31.896, 181.074, 544.443>;<-0, 24.487, 0>;8761;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;False;False;585;True;15;1;
m15_00_00_00;Env_Box586;SoulsFormats.MSB+Shape+Box;<66.323, 173.951, 482.861>;<-0, 56.487, 0>;8762;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;45;1;
m15_00_00_00;Env_Box587;SoulsFormats.MSB+Shape+Box;<21.686, 173.951, 457.729>;<-0, 56.487, 0>;8765;0;4294967295;255;-1;0;-1;;0;0;4;0;10;-1;1;1;0;True;True;-1;True;46;1;
m15_00_00_00;Env_Box589;SoulsFormats.MSB+Shape+Box;<-6.631, 300.435, 496.133>;<0, -34.09, 0>;8504;0;4294967295;255;-1;0;-1;;0;0;5;0;10;-1;1;1;0;True;True;-1;True;40;1;
m15_00_00_00;Env_Box590;SoulsFormats.MSB+Shape+Box;<-1.967, 117.201, 489.46>;<-0, 56.487, 0>;8609;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;42;1;
m15_00_00_00;Env_Box998;SoulsFormats.MSB+Shape+Box;<-0.792, 45.882, 494.163>;<0, -32.271, 0>;8502;0;4294967295;255;-1;0;-1;;0;0;5;0;10;-1;1;1;0;False;False;998;True;15;1;
m15_00_00_00;Env_Box999;SoulsFormats.MSB+Shape+Box;<-55.693, -10, 1272.076>;<-0, -180, 0>;8645;0;4294967295;255;-1;0;-1;;0;0;0;0;10;-1;1;1;0;False;False;999;True;5;1;
m16_00_00_00;Env_Box000;SoulsFormats.MSB+Shape+Box;<419.444, -823.857, -452.966>;<0, -0, 0>;9002;0;4294967295;255;-1;0;-1;;0;0;0;0;10;-1;0.5;0.5;0;True;True;-1;True;0;1;
m16_00_00_00;Env_Box001;SoulsFormats.MSB+Shape+Box;<8.425, -1.832, -12.688>;<0, -34, 0>;9000;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;60;1;
m16_00_00_00;Env_Box003;SoulsFormats.MSB+Shape+Box;<29.387, 15.67, -43.346>;<0, -34, 0>;8545;0;4294967295;255;-1;0;-1;;0;0;0.25;0;10;-1;1;1;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box004;SoulsFormats.MSB+Shape+Box;<-0.181, -2.065, -32.518>;<0, -34, 0>;9008;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;44;1;
m16_00_00_00;Env_Box007;SoulsFormats.MSB+Shape+Box;<-39.929, -3.17, -47.311>;<0, -34, 0>;9014;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;0.25;0.25;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box008;SoulsFormats.MSB+Shape+Box;<11.768, 1.049, -71.026>;<0, -34, 0>;9016;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;44;1;
m16_00_00_00;Env_Box009;SoulsFormats.MSB+Shape+Box;<15.917, 1.049, -56.466>;<0, -34, 0>;9019;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box010;SoulsFormats.MSB+Shape+Box;<6.084, 1.049, -63.021>;<0, -34, 0>;9020;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box011;SoulsFormats.MSB+Shape+Box;<27.205, 1.049, -73.142>;<0, -34, 0>;9022;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box012;SoulsFormats.MSB+Shape+Box;<12.182, 1.049, -83.188>;<0, -34, 0>;9024;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box013;SoulsFormats.MSB+Shape+Box;<44.845, 1.878, -66.264>;<0, -34, 0>;8543;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;42;1;
m16_00_00_00;Env_Box014;SoulsFormats.MSB+Shape+Box;<5.736, 2.553, -52.551>;<0, -34, 0>;9026;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;15;0;0;0;True;True;-1;True;42;1;
m16_00_00_00;Env_Box015;SoulsFormats.MSB+Shape+Box;<-7.491, 2.553, -69.313>;<0, -34, 0>;9029;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;15;0;0;0;True;True;-1;True;43;1;
m16_00_00_00;Env_Box016;SoulsFormats.MSB+Shape+Box;<-1.685, 2.553, -90.131>;<-0, -124, 0>;9031;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;15;0;0;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box017;SoulsFormats.MSB+Shape+Box;<20.608, 2.553, -88.353>;<-0, 146, 0>;9032;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;15;0;0;0;True;True;-1;True;42;1;
m16_00_00_00;Env_Box018;SoulsFormats.MSB+Shape+Box;<28.268, 1.878, -41.688>;<0, -34, 0>;9034;0;4294967295;255;-1;0;-1;;0;0;0.25;0;10;-1;1;1;0;True;True;-1;True;43;1;
m16_00_00_00;Env_Box019;SoulsFormats.MSB+Shape+Box;<-22.339, -11.246, -72.514>;<0, -34, 0>;9036;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;15;0;0;0;True;True;-1;True;42;1;
m16_00_00_00;Env_Box020;SoulsFormats.MSB+Shape+Box;<-39.964, -11.246, -84.369>;<0, -34, 0>;9038;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;15;0;0;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box021;SoulsFormats.MSB+Shape+Box;<-53.59, -11.246, -94.469>;<0, -34, 0>;9041;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;15;0;0;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box022;SoulsFormats.MSB+Shape+Box;<-69.38, -11.246, -98.729>;<0, -34, 0>;9042;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;15;0;0;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box023;SoulsFormats.MSB+Shape+Box;<-64.478, -11.775, -111.799>;<0, -34, 0>;9044;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;0.5;1;0;True;True;-1;True;43;1;
m16_00_00_00;Env_Box024;SoulsFormats.MSB+Shape+Box;<32.509, 4.537, -197.354>;<0, -65, 0>;9046;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;60;1;
m16_00_00_00;Env_Box025;SoulsFormats.MSB+Shape+Box;<53.423, 4.537, -213.726>;<0, -65, 0>;9049;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box026;SoulsFormats.MSB+Shape+Box;<76.781, 4.537, -217.998>;<0, -65, 0>;9050;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box027;SoulsFormats.MSB+Shape+Box;<-68.822, -39.424, -115.132>;<-0, 56, 0>;9005;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;32;1;
m16_00_00_00;Env_Box028;SoulsFormats.MSB+Shape+Box;<-33.802, -17.424, -111.912>;<-0, 56, 0>;9053;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;22;1;
m16_00_00_00;Env_Box029;SoulsFormats.MSB+Shape+Box;<-10.992, -17.424, -127.645>;<0, 58, -0>;9056;0;4294967295;255;-1;0;-1;;0;0;1;0;10;-1;1;1;0;True;True;-1;True;31;1;
m16_00_00_00;Env_Box031;SoulsFormats.MSB+Shape+Box;<-87.391, -61.199, -86.523>;<-0, 126.508, 0>;9059;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m16_00_00_00;Env_Box032;SoulsFormats.MSB+Shape+Box;<-113.901, -61.199, -73.042>;<-0, 88.677, 0>;9061;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m16_00_00_00;Env_Box033;SoulsFormats.MSB+Shape+Box;<-140.442, -61.199, -83.789>;<-0, 48.147, 0>;9064;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m16_00_00_00;Env_Box034;SoulsFormats.MSB+Shape+Box;<-164.317, -61.199, -114.836>;<-0, 25.4, 0>;9066;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m16_00_00_00;Env_Box035;SoulsFormats.MSB+Shape+Box;<-183.562, -39.424, -162.855>;<-0, 68.448, 0>;9068;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m16_00_00_00;Env_Box036;SoulsFormats.MSB+Shape+Box;<-149.123, -39.424, -153.81>;<-0, 68.448, 0>;9069;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m16_00_00_00;Env_Box038;SoulsFormats.MSB+Shape+Box;<-110.381, -39.424, -100.889>;<-0, 56, 0>;9073;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;22;1;
m16_00_00_00;Env_Box040;SoulsFormats.MSB+Shape+Box;<8.272, -17.424, -158.448>;<-0, 58, -0>;9077;0;4294967295;255;-1;0;-1;;0;0;5;0;10;-1;1;1;0;True;True;-1;True;32;1;
m16_00_00_00;Env_Box043;SoulsFormats.MSB+Shape+Box;<-135.743, -39.424, -118.117>;<-0, 56, -0>;9083;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m16_00_00_00;Env_Box044;SoulsFormats.MSB+Shape+Box;<-108.783, -39.424, -136.513>;<-0, 56, -0>;9085;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;22;1;
m16_00_00_00;Env_Box045;SoulsFormats.MSB+Shape+Box;<-152.128, -39.424, -216.563>;<0, -21.001, 0>;9087;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m16_00_00_00;Env_Box050;SoulsFormats.MSB+Shape+Box;<-149.015, -47.159, -202.029>;<0, -110.945, 0>;8549;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m16_00_00_00;Env_Box051;SoulsFormats.MSB+Shape+Box;<-147.589, -30.079, -196.222>;<0, -110.945, 0>;9100;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box052;SoulsFormats.MSB+Shape+Box;<-143.995, -30.079, -205.002>;<0, -110.945, 0>;9101;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box053;SoulsFormats.MSB+Shape+Box;<-139.968, -30.079, -216.16>;<0, -110.945, 0>;9103;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box054;SoulsFormats.MSB+Shape+Box;<-2.252, -61.199, -277.982>;<-0, -162.116, 0>;9106;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;12;1;
m16_00_00_00;Env_Box055;SoulsFormats.MSB+Shape+Box;<-92.698, -61.199, -262.281>;<0, -1.001, 0>;9107;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;11;1;
m16_00_00_00;Env_Box056;SoulsFormats.MSB+Shape+Box;<46.088, 0.715, -215.748>;<0, -65.201, 0>;9109;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;15;1;
m16_00_00_00;Env_Box057;SoulsFormats.MSB+Shape+Box;<-146.621, -44.273, -233.388>;<0, -110.945, 0>;9111;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box058;SoulsFormats.MSB+Shape+Box;<136.738, -61.199, -234.242>;<0, -25.955, 0>;9114;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;11;1;
m16_00_00_00;Env_Box059;SoulsFormats.MSB+Shape+Box;<-124.819, -37.835, -228.065>;<0, -110.945, 0>;9115;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;42;1;
m16_00_00_00;Env_Box060;SoulsFormats.MSB+Shape+Box;<-139.177, -36.654, -209.224>;<0, -110.945, 0>;9117;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;42;1;
m16_00_00_00;Env_Box061;SoulsFormats.MSB+Shape+Box;<-133.183, -45.159, -214.181>;<0, -110.945, 0>;9119;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box062;SoulsFormats.MSB+Shape+Box;<-134.908, -45.159, -201.482>;<0, -110.945, 0>;9121;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box063;SoulsFormats.MSB+Shape+Box;<-146.402, -45.159, -211.757>;<0, -110.945, 0>;9123;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;42;1;
m16_00_00_00;Env_Box064;SoulsFormats.MSB+Shape+Box;<-88.109, -61.199, -207.169>;<0, -1.001, 0>;9125;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;15;1;
m16_00_00_00;Env_Box065;SoulsFormats.MSB+Shape+Box;<-123.939, -61.199, -156.353>;<0, -1.001, 0>;9127;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box066;SoulsFormats.MSB+Shape+Box;<-157.828, -61.199, -208.387>;<0, -1.001, 0>;8537;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;16;1;
m16_00_00_00;Env_Box067;SoulsFormats.MSB+Shape+Box;<-65.198, -61.199, -143.519>;<0, -1.001, 0>;9131;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box068;SoulsFormats.MSB+Shape+Box;<-171.46, -61.199, -161.927>;<0, -1.001, 0>;8539;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box069;SoulsFormats.MSB+Shape+Box;<-35.567, -44.254, -206.522>;<0, -26.001, 0>;9135;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;41;1;
m16_00_00_00;Env_Box070;SoulsFormats.MSB+Shape+Box;<-31.064, -61.199, -200.544>;<0, -1.001, 0>;9137;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;23;1;
m16_00_00_00;Env_Box071;SoulsFormats.MSB+Shape+Box;<-8.682, -61.199, -231.406>;<-0, 114.999, 0>;9139;0;4294967295;255;-1;0;-1;;0;0;5;0;10;-1;1;1;0;True;True;-1;True;32;1;
m16_00_00_00;Env_Box072;SoulsFormats.MSB+Shape+Box;<16.809, -61.199, -186.637>;<-0, 18.999, 0>;9141;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;0.3;1;0;True;True;-1;True;50;1;
m16_00_00_00;Env_Box073;SoulsFormats.MSB+Shape+Box;<1.273, -38.115, -196.984>;<-0, 18.999, 0>;9143;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;22;1;
m16_00_00_00;Env_Box074;SoulsFormats.MSB+Shape+Box;<-13.625, -61.199, -148.937>;<0, -27.082, 0>;9145;0;4294967295;255;-1;0;-1;;0;0;6;0;10;-1;0.5;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box075;SoulsFormats.MSB+Shape+Box;<29.96, -45.234, -170.947>;<0, -66.001, 0>;9147;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;0.5;1;0;True;True;-1;True;21;1;
m16_00_00_00;Env_Box076;SoulsFormats.MSB+Shape+Box;<-7.538, -17.424, -193.123>;<0, -65, 0>;9149;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;31;1;
m16_00_00_00;Env_Box077;SoulsFormats.MSB+Shape+Box;<16.475, -17.424, -225.976>;<0, -65, 0>;9152;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;1;0;True;True;-1;True;30;1;
m16_00_00_00;Env_Box078;SoulsFormats.MSB+Shape+Box;<51.911, -15.507, 3.98>;<0, -34.063, 0>;9154;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;15;1;
m16_00_00_00;Env_Box079;SoulsFormats.MSB+Shape+Box;<91.263, -0.733, -193.564>;<0, -65.577, 0>;9156;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m16_00_00_00;Env_Box080;SoulsFormats.MSB+Shape+Box;<123.543, -0.733, -178.052>;<0, -109.7, 0>;9157;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m16_00_00_00;Env_Box081;SoulsFormats.MSB+Shape+Box;<85.574, -15.507, -7.41>;<0, -68.794, 0>;9159;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;16;1;
m16_00_00_00;Env_Box082;SoulsFormats.MSB+Shape+Box;<59.332, -0.733, -179.757>;<0, -65.657, 0>;9161;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;22;1;
m16_00_00_00;Env_Box083;SoulsFormats.MSB+Shape+Box;<34.849, 34.825, -36.213>;<-0, 0.159, 0>;8525;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;60;1;
m16_00_00_00;Env_Box086;SoulsFormats.MSB+Shape+Box;<36.117, 6.74, -154.957>;<0, -30.808, 0>;9169;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;0.2;1;0;True;True;-1;True;30;1;
m16_00_00_00;Env_Box087;SoulsFormats.MSB+Shape+Box;<79.779, 6.74, -164.869>;<0, -76.591, 0>;9171;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;0.2;1;0;True;True;-1;True;31;1;
m16_00_00_00;Env_Box088;SoulsFormats.MSB+Shape+Box;<76.31, 6.74, -180.136>;<0, -76.09, 0>;9173;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;0.25;0;True;True;-1;True;42;1;
m16_00_00_00;Env_Box089;SoulsFormats.MSB+Shape+Box;<2.873, 30.699, -45.34>;<-0, 0.159, 0>;9175;0;4294967295;255;-1;0;-1;;0;0;3;0;10;-1;1;0.25;0;True;True;-1;True;43;1;
m16_00_00_00;Env_Box090;SoulsFormats.MSB+Shape+Box;<36.734, 6.74, -34.953>;<-0, 0.159, 0>;9178;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m16_00_00_00;Env_Box091;SoulsFormats.MSB+Shape+Box;<56.912, 23.411, -159.228>;<0, -76.591, 0>;9179;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m16_00_00_00;Env_Box092;SoulsFormats.MSB+Shape+Box;<148.134, -15.507, -128.505>;<0, -89.7, 0>;9181;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;16;1;
m16_00_00_00;Env_Box093;SoulsFormats.MSB+Shape+Box;<119.319, -15.507, -71.602>;<0, -41.33, 0>;9183;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;15;1;
m16_00_00_00;Env_Box094;SoulsFormats.MSB+Shape+Box;<23.999, 28.772, -84.58>;<0, -42.281, 0>;9186;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;22;1;
m16_00_00_00;Env_Box095;SoulsFormats.MSB+Shape+Box;<-24.83, 6.15, -87.697>;<-0, 56, 0>;9187;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m16_00_00_00;Env_Box096;SoulsFormats.MSB+Shape+Box;<65.316, 28.705, -133.25>;<0, -42.281, 0>;9190;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m16_00_00_00;Env_Box097;SoulsFormats.MSB+Shape+Box;<8.332, 6.74, -81.775>;<0, -89.7, 0>;9192;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;0.25;1;0;True;True;-1;True;31;1;
m16_00_00_00;Env_Box098;SoulsFormats.MSB+Shape+Box;<2.348, 30.699, -77.4>;<-0, 0.159, 0>;9194;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;40;1;
m16_00_00_00;Env_Box099;SoulsFormats.MSB+Shape+Box;<13.053, 6.74, -116.421>;<0, -30.808, 0>;9195;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m16_00_00_00;Env_Box100;SoulsFormats.MSB+Shape+Box;<-27.38, 27.22, -38.75>;<0, -34, 0>;9197;0;4294967295;255;-1;0;-1;;0;0;1.5;0;10;-1;0.25;0.25;0;True;True;-1;True;42;1;
