MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;Priority;
m16_00_00_00;侵入ポイント_1600005_0500;SoulsFormats.MSB+Shape+Point;<1.81, 1.31, -32.08>;<0, 102.83, 0>;286;0;4294967295;255;-1;0;-1;h001400;0;500;
m16_00_00_00;侵入ポイント_1600006_0000;SoulsFormats.MSB+Shape+Point;<94.2, -432.253, -9.73>;<0, -93.99, 0>;287;0;4294967295;255;-1;0;-1;h016000;0;0;
m16_00_00_00;侵入ポイント_1600006_0100;SoulsFormats.MSB+Shape+Point;<96.74, -432.393, -8.64>;<0, -3, 0>;288;0;4294967295;255;-1;0;-1;h016000;0;100;
m16_00_00_00;侵入ポイント_1600006_0200;SoulsFormats.MSB+Shape+Point;<97.89, -432.924, -14.52>;<0, 117.63, 0>;289;0;4294967295;255;-1;0;-1;h016000;0;200;
m16_00_00_00;侵入ポイント_1600006_0300;SoulsFormats.MSB+Shape+Point;<94.45, -432.55, -12.88>;<0, -139.72, 0>;290;0;4294967295;255;-1;0;-1;h016000;0;300;
m16_00_00_00;侵入ポイント_1600006_0400;SoulsFormats.MSB+Shape+Point;<98.32, -439.482, -35.08>;<0, 152.52, 0>;291;0;4294967295;255;-1;0;-1;h016000;0;400;
m16_00_00_00;侵入ポイント_1600011_0000;SoulsFormats.MSB+Shape+Point;<6.52, 0.015, -2.92>;<0, 107.5, 0>;199;0;4294967295;255;-1;0;-1;h001000;0;0;
m16_00_00_00;侵入ポイント_1600011_0100;SoulsFormats.MSB+Shape+Point;<14.64, 0.01, -8.07>;<0, 122.32, 0>;200;0;4294967295;255;-1;0;-1;h001000;0;100;
m16_00_00_00;侵入ポイント_1600011_0200;SoulsFormats.MSB+Shape+Point;<5.51, 0.015, -19.85>;<0, 144.32, 0>;201;0;4294967295;255;-1;0;-1;h001000;0;200;
m16_00_00_00;侵入ポイント_1600011_0300;SoulsFormats.MSB+Shape+Point;<20.55, 5.015, -16.4>;<0, 75.26, 0>;202;0;4294967295;255;-1;0;-1;h001000;0;300;
m16_00_00_00;侵入ポイント_1600011_0400;SoulsFormats.MSB+Shape+Point;<11.44, 5.015, -25.02>;<0, -177.04, 0>;203;0;4294967295;255;-1;0;-1;h001000;0;400;
m16_00_00_00;侵入ポイント_1600012_0000;SoulsFormats.MSB+Shape+Point;<17.41, 5.01, -29.95>;<0, -105.5, 0>;204;0;4294967295;255;-1;0;-1;h001100;0;0;
m16_00_00_00;侵入ポイント_1600012_0100;SoulsFormats.MSB+Shape+Point;<31.63, 5.005, -39.97>;<0, 130.85, 0>;205;0;4294967295;255;-1;0;-1;h001100;0;100;
m16_00_00_00;侵入ポイント_1600012_0200;SoulsFormats.MSB+Shape+Point;<53.5, 10.399, -61.95>;<0, 118.94, 0>;206;0;4294967295;255;-1;0;-1;h001600;0;200;
m16_00_00_00;侵入ポイント_1600012_0300;SoulsFormats.MSB+Shape+Point;<40.55, 15.955, -43.18>;<0, 20.72, 0>;207;0;4294967295;255;-1;0;-1;h001800;0;300;
m16_00_00_00;侵入ポイント_1600012_0400;SoulsFormats.MSB+Shape+Point;<20.33, 16.389, -29.93>;<0, -36.33, 0>;208;0;4294967295;255;-1;0;-1;h001800;0;400;
m16_00_00_00;侵入ポイント_1600012_0500;SoulsFormats.MSB+Shape+Point;<23.7, 4.074, -73.7>;<0, -173.38, 0>;209;0;4294967295;255;-1;0;-1;h002200;0;500;
m16_00_00_00;侵入ポイント_1600012_0600;SoulsFormats.MSB+Shape+Point;<14.47, 4.068, -86.2>;<0, 174.33, 0>;210;0;4294967295;255;-1;0;-1;h002200;0;600;
m16_00_00_00;侵入ポイント_1600012_0700;SoulsFormats.MSB+Shape+Point;<2.68, 4.068, -86.77>;<0, -143.94, 0>;211;0;4294967295;255;-1;0;-1;h002200;0;700;
m16_00_00_00;侵入ポイント_1600013_0000;SoulsFormats.MSB+Shape+Point;<-7.41, 4.068, -60.95>;<0, -68.05, 0>;212;0;4294967295;255;-1;0;-1;h002400;0;0;
m16_00_00_00;侵入ポイント_1600013_0100;SoulsFormats.MSB+Shape+Point;<-4.18, 4.068, -75.37>;<0, -173.9, 0>;213;0;4294967295;255;-1;0;-1;h002400;0;100;
m16_00_00_00;侵入ポイント_1600013_0200;SoulsFormats.MSB+Shape+Point;<-0.64, 4.068, -92.99>;<0, 168.34, 0>;214;0;4294967295;255;-1;0;-1;h002400;0;200;
m16_00_00_00;侵入ポイント_1600013_0300;SoulsFormats.MSB+Shape+Point;<34.69, 4.068, -78.86>;<0, 57.08, 0>;215;0;4294967295;255;-1;0;-1;h002400;0;300;
m16_00_00_00;侵入ポイント_1600013_0400;SoulsFormats.MSB+Shape+Point;<-33.96, -9.788, -79.68>;<0, -97.51, 0>;216;0;4294967295;255;-1;0;-1;h002500;0;400;
m16_00_00_00;侵入ポイント_1600013_0500;SoulsFormats.MSB+Shape+Point;<-68.31, -9.725, -96.27>;<0, -98.66, 0>;217;0;4294967295;255;-1;0;-1;h002500;0;500;
m16_00_00_00;侵入ポイント_1600013_0600;SoulsFormats.MSB+Shape+Point;<-75.35, -9.725, -101.69>;<0, -128.24, 0>;218;0;4294967295;255;-1;0;-1;h002500;0;600;
m16_00_00_00;侵入ポイント_1600014_0000;SoulsFormats.MSB+Shape+Point;<-58.35, -9.266, -124.25>;<0, -66.57, 0>;219;0;4294967295;255;-1;0;-1;h003100;0;0;
m16_00_00_00;侵入ポイント_1600014_0100;SoulsFormats.MSB+Shape+Point;<-80.43, -15.266, -119.79>;<0, -54.99, 0>;220;0;4294967295;255;-1;0;-1;h003100;0;100;
m16_00_00_00;侵入ポイント_1600014_0200;SoulsFormats.MSB+Shape+Point;<-113.87, -12.64, -91.66>;<0, -177.63, 0>;221;0;4294967295;255;-1;0;-1;h003200;0;200;
m16_00_00_00;侵入ポイント_1600014_0300;SoulsFormats.MSB+Shape+Point;<-126.88, -34.622, -96.31>;<0, -41.03, 0>;222;0;4294967295;255;-1;0;-1;h003900;0;300;
m16_00_00_00;侵入ポイント_1600014_0400;SoulsFormats.MSB+Shape+Point;<-130.93, -12.625, -112.92>;<0, -111.69, 0>;223;0;4294967295;255;-1;0;-1;h003900;0;400;
m16_00_00_00;侵入ポイント_1600014_0500;SoulsFormats.MSB+Shape+Point;<-120.39, -28.02, -137.79>;<0, -118.26, 0>;224;0;4294967295;255;-1;0;-1;h003900;0;500;
m16_00_00_00;侵入ポイント_1600014_0600;SoulsFormats.MSB+Shape+Point;<-164.6, -26.14, -115.96>;<0, -114.68, 0>;225;0;4294967295;255;-1;0;-1;h003200;0;600;
m16_00_00_00;侵入ポイント_1600014_0700;SoulsFormats.MSB+Shape+Point;<-154.78, -28.8, -164.19>;<0, 154.46, 0>;226;0;4294967295;255;-1;0;-1;h003300;0;700;
m16_00_00_00;侵入ポイント_1600014_0800;SoulsFormats.MSB+Shape+Point;<-159.45, -28.832, -176.67>;<0, -165.98, 0>;227;0;4294967295;255;-1;0;-1;h003300;0;800;
m16_00_00_00;侵入ポイント_1600015_0000;SoulsFormats.MSB+Shape+Point;<-114.68, -51.225, -150.41>;<0, -70.56, 0>;228;0;4294967295;255;-1;0;-1;h004500;0;0;
m16_00_00_00;侵入ポイント_1600015_0100;SoulsFormats.MSB+Shape+Point;<-111.27, -54.187, -139.36>;<0, -66.93, 0>;229;0;4294967295;255;-1;0;-1;h004300;0;100;
m16_00_00_00;侵入ポイント_1600015_0200;SoulsFormats.MSB+Shape+Point;<-137.51, -51.47, -122.04>;<0, -81.26, 0>;230;0;4294967295;255;-1;0;-1;h004300;0;200;
m16_00_00_00;侵入ポイント_1600015_0300;SoulsFormats.MSB+Shape+Point;<-122.91, -52.83, -99.29>;<0, -43.51, 0>;231;0;4294967295;255;-1;0;-1;h004300;0;300;
m16_00_00_00;侵入ポイント_1600015_0400;SoulsFormats.MSB+Shape+Point;<-98.95, -51.295, -121.18>;<0, 35.55, 0>;232;0;4294967295;255;-1;0;-1;h004300;0;400;
m16_00_00_00;侵入ポイント_1600015_0500;SoulsFormats.MSB+Shape+Point;<-69.87, -33.94, -130.07>;<0, 65.84, 0>;233;0;4294967295;255;-1;0;-1;h004200;0;500;
m16_00_00_00;侵入ポイント_1600015_0600;SoulsFormats.MSB+Shape+Point;<-91.14, -31.63, -131.99>;<0, -91.69, 0>;234;0;4294967295;255;-1;0;-1;h004200;0;600;
m16_00_00_00;侵入ポイント_1600016_0000;SoulsFormats.MSB+Shape+Point;<-143.82, -27.61, -186.91>;<0, 146.47, 0>;235;0;4294967295;255;-1;0;-1;h003300;0;0;
m16_00_00_00;侵入ポイント_1600016_0100;SoulsFormats.MSB+Shape+Point;<-122.56, -29.644, -203.08>;<0, 132.23, 0>;236;0;4294967295;255;-1;0;-1;h004800;0;100;
m16_00_00_00;侵入ポイント_1600016_0200;SoulsFormats.MSB+Shape+Point;<-151.25, -27.657, -197.72>;<0, -78.01, 0>;237;0;4294967295;255;-1;0;-1;h005100;0;200;
m16_00_00_00;侵入ポイント_1600016_0300;SoulsFormats.MSB+Shape+Point;<-144.59, -28.608, -214.36>;<0, -152.88, 0>;238;0;4294967295;255;-1;0;-1;h005100;0;300;
m16_00_00_00;侵入ポイント_1600016_0400;SoulsFormats.MSB+Shape+Point;<-131.6, -36.144, -232.16>;<0, 152.01, 0>;239;0;4294967295;255;-1;0;-1;h005200;0;400;
m16_00_00_00;侵入ポイント_1600016_0500;SoulsFormats.MSB+Shape+Point;<-162.8, -45.044, -214.26>;<0, -115.88, 0>;240;0;4294967295;255;-1;0;-1;h004900;0;500;
m16_00_00_00;侵入ポイント_1600016_0600;SoulsFormats.MSB+Shape+Point;<-137.76, -43.644, -197.62>;<0, 26.62, 0>;241;0;4294967295;255;-1;0;-1;h005700;0;600;
m16_00_00_00;侵入ポイント_1600016_0700;SoulsFormats.MSB+Shape+Point;<-130.79, -43.644, -196.3>;<0, 52.48, 0>;242;0;4294967295;255;-1;0;-1;h005700;0;700;
m16_00_00_00;侵入ポイント_1600017_0000;SoulsFormats.MSB+Shape+Point;<-128.73, -54.49, -188.6>;<0, -114.4, 0>;243;0;4294967295;255;-1;0;-1;h006000;0;0;
m16_00_00_00;侵入ポイント_1600017_0100;SoulsFormats.MSB+Shape+Point;<-107.37, -54.14, -214.39>;<0, 131.16, 0>;244;0;4294967295;255;-1;0;-1;h006200;0;100;
m16_00_00_00;侵入ポイント_1600017_0200;SoulsFormats.MSB+Shape+Point;<-86.29, -54.056, -186.71>;<0, 35.33, 0>;245;0;4294967295;255;-1;0;-1;h006200;0;200;
m16_00_00_00;侵入ポイント_1600017_0300;SoulsFormats.MSB+Shape+Point;<-56.93, -54.099, -205.79>;<0, 102.94, 0>;246;0;4294967295;255;-1;0;-1;h006300;0;300;
m16_00_00_00;侵入ポイント_1600017_0400;SoulsFormats.MSB+Shape+Point;<-28.26, -40.52, -217.73>;<0, 100.01, 0>;247;0;4294967295;255;-1;0;-1;h006500;0;400;
m16_00_00_00;侵入ポイント_1600017_0500;SoulsFormats.MSB+Shape+Point;<5.28, 3.152, -157.2>;<0, 6.93, 0>;248;0;4294967295;255;-1;0;-1;h007500;0;500;
m16_00_00_00;侵入ポイント_1600017_0600;SoulsFormats.MSB+Shape+Point;<-0.22, 2.024, -178.13>;<0, 45.4, 0>;249;0;4294967295;255;-1;0;-1;h007500;0;600;
m16_00_00_00;侵入ポイント_1600017_0700;SoulsFormats.MSB+Shape+Point;<13.21, 6.659, -183.37>;<0, 75.68, 0>;250;0;4294967295;255;-1;0;-1;h007500;0;700;
m16_00_00_00;侵入ポイント_1600021_0000;SoulsFormats.MSB+Shape+Point;<7.85, -36.054, -185.77>;<0, 50.88, 0>;299;0;4294967295;255;-1;0;-1;h008000;0;0;
m16_00_00_00;侵入ポイント_1600021_0100;SoulsFormats.MSB+Shape+Point;<-14.06, -36.513, -168.25>;<0, 133.79, 0>;300;0;4294967295;255;-1;0;-1;AEG270_128_2008;0;100;
m16_00_00_00;侵入ポイント_1600021_0200;SoulsFormats.MSB+Shape+Point;<-4.99, -32.192, -179.46>;<0, 148.01, 0>;301;0;4294967295;255;-1;0;-1;h008000;0;200;
m16_00_00_00;侵入ポイント_1600021_0300;SoulsFormats.MSB+Shape+Point;<10.74, -36.093, -170>;<0, 104.23, 0>;302;0;4294967295;255;-1;0;-1;h008000;0;300;
m16_00_00_00;侵入ポイント_1600021_0400;SoulsFormats.MSB+Shape+Point;<66, -43.789, -169.93>;<0, 94.43, 0>;303;0;4294967295;255;-1;0;-1;h013000;0;400;
m16_00_00_00;侵入ポイント_1600021_0500;SoulsFormats.MSB+Shape+Point;<86.11, -45.7, -172.88>;<0, 83.32, 0>;304;0;4294967295;255;-1;0;-1;h013000;0;500;
m16_00_00_00;侵入ポイント_1600021_0600;SoulsFormats.MSB+Shape+Point;<91.42, -46.049, -172.26>;<0, 113.88, 0>;305;0;4294967295;255;-1;0;-1;AEG270_066_2041;0;600;
m16_00_00_00;侵入ポイント_1600022_0000;SoulsFormats.MSB+Shape+Point;<132.99, -111.469, -166.46>;<0, -20.21, 0>;306;0;4294967295;255;-1;0;-1;h013200;0;0;
m16_00_00_00;侵入ポイント_1600022_0100;SoulsFormats.MSB+Shape+Point;<148.58, -111.47, -152.85>;<0, 18.69, 0>;307;0;4294967295;255;-1;0;-1;h013200;0;100;
m16_00_00_00;侵入ポイント_1600022_0200;SoulsFormats.MSB+Shape+Point;<149.4, -106.97, -137.43>;<0, 21.88, 0>;308;0;4294967295;255;-1;0;-1;h013200;0;200;
m16_00_00_00;侵入ポイント_1600022_0300;SoulsFormats.MSB+Shape+Point;<167.39, -106.97, -143.08>;<0, 42.64, 0>;309;0;4294967295;255;-1;0;-1;h013200;0;300;
m16_00_00_00;侵入ポイント_1600022_0400;SoulsFormats.MSB+Shape+Point;<180.31, -115.56, -206.55>;<0, 151.38, 0>;310;0;4294967295;255;-1;0;-1;h013200;0;400;
m16_00_00_00;侵入ポイント_1600022_0500;SoulsFormats.MSB+Shape+Point;<201.72, -117.944, -210.53>;<0, 102.27, 0>;311;0;4294967295;255;-1;0;-1;h013300;0;500;
m16_00_00_00;侵入ポイント_1600023_0000;SoulsFormats.MSB+Shape+Point;<194.14, -132.242, -204.16>;<0, -115.23, 0>;312;0;4294967295;255;-1;0;-1;h013400;0;0;
m16_00_00_00;侵入ポイント_1600023_0100;SoulsFormats.MSB+Shape+Point;<190.73, -132.309, -185.71>;<0, -77.39, 0>;313;0;4294967295;255;-1;0;-1;h013400;0;100;
m16_00_00_00;侵入ポイント_1600023_0200;SoulsFormats.MSB+Shape+Point;<208.72, -132.31, -190.41>;<0, 61.14, 0>;314;0;4294967295;255;-1;0;-1;h013400;0;200;
m16_00_00_00;侵入ポイント_1600023_0300;SoulsFormats.MSB+Shape+Point;<207.47, -131.43, -216.07>;<0, 156.72, 0>;315;0;4294967295;255;-1;0;-1;h013400;0;300;
m16_00_00_00;侵入ポイント_1600023_0400;SoulsFormats.MSB+Shape+Point;<223.58, -131.689, -220.16>;<0, 93.75, 0>;316;0;4294967295;255;-1;0;-1;h013400;0;400;
m16_00_00_00;侵入ポイント_1600023_0500;SoulsFormats.MSB+Shape+Point;<229.52, -132.451, -225.21>;<0, 103.77, 0>;317;0;4294967295;255;-1;0;-1;h013400;0;500;
m16_00_00_00;侵入ポイント_1600025_0000;SoulsFormats.MSB+Shape+Sphere;<47.506, 7.016, -166.653>;<0, -31.78, 0>;455;0;4294967295;255;-1;0;-1;h008600;0;0;
m16_00_00_00;侵入ポイント_1600025_0100;SoulsFormats.MSB+Shape+Point;<36.182, 6.838, -180.574>;<0, -105.996, 0>;460;0;4294967295;255;-1;0;-1;h007500;0;100;
m16_00_00_00;侵入ポイント_1600025_0200;SoulsFormats.MSB+Shape+Point;<53.582, 6.838, -177.743>;<0, 103.969, 0>;461;0;4294967295;255;-1;0;-1;h007500;0;200;
m18_00_00_00;侵入ポイント_1800001_0000;SoulsFormats.MSB+Shape+Point;<-139.65, 73.58, -6.53>;<0, 155.27, 0>;111;0;4294967295;255;-1;0;-1;AEG023_730_2000;0;0;
m18_00_00_00;侵入ポイント_1800001_0100;SoulsFormats.MSB+Shape+Point;<-137.45, 15.333, 6.56>;<0, 68.39, 0>;112;0;4294967295;255;-1;0;-1;AEG024_140_2000;0;100;
m18_00_00_00;侵入ポイント_1800001_0200;SoulsFormats.MSB+Shape+Point;<-100.6, 11.923, 24.42>;<0, -4.22, 0>;113;0;4294967295;255;-1;0;-1;AEG024_120_2000;0;200;
m18_00_00_00;侵入ポイント_1800001_0300;SoulsFormats.MSB+Shape+Point;<-93.17, 12.243, 19.11>;<0, 66.49, 0>;114;0;4294967295;255;-1;0;-1;AEG024_120_2000;0;300;
m18_00_00_00;侵入ポイント_1800001_0400;SoulsFormats.MSB+Shape+Point;<-130.06, 4.286, 66.88>;<0, 119.56, 0>;115;0;4294967295;255;-1;0;-1;AEG024_137_2000;0;400;
m18_00_00_00;侵入ポイント_1800001_0500;SoulsFormats.MSB+Shape+Point;<-49.18, -24.075, 120.43>;<0, 37.79, 0>;116;0;4294967295;255;-1;0;-1;AEG024_138_2002;0;500;
m18_00_00_00;侵入ポイント_1800001_0600;SoulsFormats.MSB+Shape+Point;<-76.08, -48.716, 88.57>;<0, -95.41, 0>;117;0;4294967295;255;-1;0;-1;AEG024_145_2000;0;600;
m18_00_00_00;侵入ポイント_1800001_0700;SoulsFormats.MSB+Shape+Point;<-128.21, -57.996, 29.37>;<0, -148.79, 0>;118;0;4294967295;255;-1;0;-1;AEG024_760_2000;0;700;
m18_00_00_00;侵入ポイント_1800001_0800;SoulsFormats.MSB+Shape+Point;<-201.01, -30.342, 112.45>;<0, -60.25, 0>;119;0;4294967295;255;-1;0;-1;AEG024_765_2000;0;800;
m18_00_00_00;侵入ポイント_1800001_0900;SoulsFormats.MSB+Shape+Point;<-78.28, -76.975, 75.48>;<0, 32.57, 0>;120;0;4294967295;255;-1;0;-1;AEG024_192_2000;0;900;
m18_00_00_00;侵入ポイント_1800001_1000;SoulsFormats.MSB+Shape+Point;<9.57, -111.575, 97.05>;<0, 111, 0>;121;0;4294967295;255;-1;0;-1;AEG024_187_2000;0;1000;
m18_00_00_00;侵入ポイント_1800001_1100;SoulsFormats.MSB+Shape+Point;<10.4, -111.575, 89.22>;<0, 178.6, 0>;122;0;4294967295;255;-1;0;-1;AEG024_187_2000;0;1100;
m18_00_00_00;侵入ポイント_1800002_0000;SoulsFormats.MSB+Shape+Point;<-71.75, -65.975, 80.44>;<0, 113.08, 0>;123;0;4294967295;255;-1;0;-1;AEG024_192_2000;0;0;
m18_00_00_00;侵入ポイント_1800002_0100;SoulsFormats.MSB+Shape+Point;<-10.92, -71.08, 108.39>;<0, 149.02, 0>;124;0;4294967295;255;-1;0;-1;AEG024_194_2000;0;100;
m18_00_00_00;侵入ポイント_1800002_0200;SoulsFormats.MSB+Shape+Point;<-28.15, -70.98, 132.59>;<0, -98.18, 0>;125;0;4294967295;255;-1;0;-1;AEG024_195_2001;0;200;
m18_00_00_00;侵入ポイント_1800002_0300;SoulsFormats.MSB+Shape+Point;<11.78, -76.075, 123.58>;<0, 84.44, 0>;126;0;4294967295;255;-1;0;-1;AEG024_606_2001;0;300;
m18_00_00_00;侵入ポイント_1800002_0400;SoulsFormats.MSB+Shape+Point;<15.25, -75.975, 152.86>;<0, -17.05, 0>;127;0;4294967295;255;-1;0;-1;AEG024_197_2000;0;400;
m18_00_00_00;侵入ポイント_1800002_0500;SoulsFormats.MSB+Shape+Point;<62.44, -75.975, 146.8>;<0, 98.31, 0>;128;0;4294967295;255;-1;0;-1;AEG024_609_2000;0;500;
m18_00_00_00;侵入ポイント_1800002_0600;SoulsFormats.MSB+Shape+Point;<59.44, -75.975, 171.44>;<0, 52.49, 0>;129;0;4294967295;255;-1;0;-1;AEG024_609_2000;0;600;
m19_00_00_00;侵入ポイント_700;SoulsFormats.MSB+Shape+Point;<76.127, 79.091, -469.949>;<0, 154.442, 0>;11;0;4294967295;255;-1;0;-1;AEG220_971_1000;0;700;
m19_00_00_00;侵入ポイント_800;SoulsFormats.MSB+Shape+Point;<84.397, 79.051, -474.229>;<0, 134.584, 0>;12;0;4294967295;255;-1;0;-1;AEG220_971_1000;0;800;
m19_00_00_00;侵入ポイント_900;SoulsFormats.MSB+Shape+Point;<81.67, 79.092, -477.228>;<0, 149.477, 0>;13;0;4294967295;255;-1;0;-1;AEG220_971_1000;0;900;
m30_00_00_00;侵入ポイント_3000001_0000;SoulsFormats.MSB+Shape+Point;<-94.52, 56.309, 72.78>;<0, 159.8, 0>;29;0;4294967295;255;-1;0;-1;h000100;0;0;
m30_00_00_00;侵入ポイント_3000001_0100;SoulsFormats.MSB+Shape+Point;<-71.5, 51.152, 40.55>;<0, -164.12, 0>;30;0;4294967295;255;-1;0;-1;h000101;0;100;
m30_00_00_00;侵入ポイント_3000001_0200;SoulsFormats.MSB+Shape+Point;<-63.78, 46.005, -7.17>;<0, 178.46, 0>;31;0;4294967295;255;-1;0;-1;h000200;0;200;
m30_00_00_00;侵入ポイント_3000001_0300;SoulsFormats.MSB+Shape+Point;<-19.28, 46.274, 1.02>;<0, 84.49, 0>;32;0;4294967295;255;-1;0;-1;h000400;0;300;
m30_00_00_00;侵入ポイント_3000001_0400;SoulsFormats.MSB+Shape+Point;<-23.31, 51.043, -32.09>;<0, -87.29, 0>;33;0;4294967295;255;-1;0;-1;h000400;0;400;
m30_00_00_00;侵入ポイント_3000001_0500;SoulsFormats.MSB+Shape+Point;<-46.61, 51.132, -43.12>;<0, -110.84, 0>;34;0;4294967295;255;-1;0;-1;h000400;0;500;
m30_00_00_00;侵入ポイント_3000001_0600;SoulsFormats.MSB+Shape+Point;<-59.96, 51.01, -7.13>;<0, 56.72, 0>;35;0;4294967295;255;-1;0;-1;h000200;0;600;
m30_00_00_00;侵入ポイント_3000001_0700;SoulsFormats.MSB+Shape+Point;<-67.99, 51.01, -4.22>;<0, -52.09, 0>;36;0;4294967295;255;-1;0;-1;h000200;0;700;
m30_01_00_00;侵入ポイント_3001001_0000;SoulsFormats.MSB+Shape+Point;<-63.4, 38.492, -70.37>;<0, -109.19, 0>;32;0;4294967295;255;-1;0;-1;h000100;0;0;
m30_01_00_00;侵入ポイント_3001001_0100;SoulsFormats.MSB+Shape+Point;<-71.14, 28.474, -93.63>;<0, 161.21, 0>;33;0;4294967295;255;-1;0;-1;h000100;0;100;
m30_01_00_00;侵入ポイント_3001001_0200;SoulsFormats.MSB+Shape+Point;<-18.72, 28.404, -57.24>;<0, -13.28, 0>;34;0;4294967295;255;-1;0;-1;h000300;0;200;
m30_01_00_00;侵入ポイント_3001001_0300;SoulsFormats.MSB+Shape+Point;<-19.97, 28.435, -83.15>;<0, 105.81, 0>;35;0;4294967295;255;-1;0;-1;h000300;0;300;
m30_01_00_00;侵入ポイント_3001001_0400;SoulsFormats.MSB+Shape+Point;<-7.86, 18.415, -158.98>;<0, 172.4, 0>;36;0;4294967295;255;-1;0;-1;h000400;0;400;
m30_01_00_00;侵入ポイント_3001001_0500;SoulsFormats.MSB+Shape+Point;<-19.51, 18.543, -116.01>;<0, 2.76, 0>;37;0;4294967295;255;-1;0;-1;h000400;0;500;
m30_01_00_00;侵入ポイント_3001001_0600;SoulsFormats.MSB+Shape+Point;<-48.86, 33.533, -97.1>;<0, -138.72, 0>;39;0;4294967295;255;-1;0;-1;h000300;0;600;
m30_01_00_00;侵入ポイント_3001001_0700;SoulsFormats.MSB+Shape+Point;<-55.7, 33.496, -98.22>;<0, -110.69, 0>;40;0;4294967295;255;-1;0;-1;h000300;0;700;
m30_02_00_00;侵入ポイント 3002001_0000;SoulsFormats.MSB+Shape+Sphere;<8.7, 106.12, 38.84>;<0, -64.28, 0>;1;0;4294967295;255;-1;0;-1;h000100;0;0;
m30_02_00_00;侵入ポイント 3002001_0100;SoulsFormats.MSB+Shape+Sphere;<54.128, 100.01, 40.447>;<0, -235.201, 0>;2;0;4294967295;255;-1;0;-1;h000100;0;100;
m30_02_00_00;侵入ポイント 3002001_0200;SoulsFormats.MSB+Shape+Sphere;<28.99, 99.82, 58.71>;<0, -118.52, 0>;3;0;4294967295;255;-1;0;-1;h000300;0;200;
m30_02_00_00;侵入ポイント 3002001_0300;SoulsFormats.MSB+Shape+Sphere;<17.652, 95.055, 94.527>;<0, -69.697, 0>;4;0;4294967295;255;-1;0;-1;h000300;0;300;
m30_02_00_00;侵入ポイント 3002001_0400;SoulsFormats.MSB+Shape+Sphere;<48.33, 95.02, 70.65>;<0, -162.6, 0>;5;0;4294967295;255;-1;0;-1;h000400;0;400;
m30_02_00_00;侵入ポイント 3002001_0500;SoulsFormats.MSB+Shape+Sphere;<15.12, 105.077, 70.254>;<0, -93.56, 0>;6;0;4294967295;255;-1;0;-1;h000300;0;500;
m30_02_00_00;侵入ポイント 3002001_0600;SoulsFormats.MSB+Shape+Sphere;<-5.57, 105.02, 62.09>;<0, -92.04, 0>;7;0;4294967295;255;-1;0;-1;h000300;0;600;
m30_03_00_00;侵入ポイント_3003001_0000;SoulsFormats.MSB+Shape+Point;<-6.08, 223.895, -25.12>;<0, 121.76, 0>;11;0;4294967295;255;-1;0;-1;AEG020_210_1000;0;0;
m30_03_00_00;侵入ポイント_3003001_0100;SoulsFormats.MSB+Shape+Point;<45.15, 213.845, -34.94>;<0, 144.83, 0>;12;0;4294967295;255;-1;0;-1;AEG020_210_1003;0;100;
m30_03_00_00;侵入ポイント_3003001_0200;SoulsFormats.MSB+Shape+Point;<42.24, 208.615, -68.51>;<0, -178.06, 0>;13;0;4294967295;255;-1;0;-1;AEG020_884_1000;0;200;
m30_03_00_00;侵入ポイント_3003001_0300;SoulsFormats.MSB+Shape+Point;<63.9, 203.833, -60.32>;<0, 70.05, 0>;14;0;4294967295;255;-1;0;-1;AEG020_733_1000;0;300;
m30_03_00_00;侵入ポイント_3003001_0400;SoulsFormats.MSB+Shape+Point;<95.95, 202.686, -58.92>;<0, 75.02, 0>;15;0;4294967295;255;-1;0;-1;AEG023_599_1000;0;400;
m30_03_00_00;侵入ポイント_3003001_0500;SoulsFormats.MSB+Shape+Point;<104.33, 202.716, -68.23>;<0, 98.99, 0>;37;0;4294967295;255;-1;0;-1;AEG023_599_1000;0;500;
m30_04_00_00;侵入ポイント_3004001_0000;SoulsFormats.MSB+Shape+Point;<86.31, 66.445, 63.77>;<0, -109.16, 0>;8;0;4294967295;255;-1;0;-1;AEG020_210_1000;0;0;
m30_04_00_00;侵入ポイント_3004001_0100;SoulsFormats.MSB+Shape+Point;<42.5, 56.742, 33.63>;<0, -119.13, 0>;9;0;4294967295;255;-1;0;-1;AEG020_461_1000;0;100;
m30_04_00_00;侵入ポイント_3004001_0200;SoulsFormats.MSB+Shape+Point;<17.26, 53.915, 4.5>;<0, -163.96, 0>;13;0;4294967295;255;-1;0;-1;AEG023_546_1000;0;200;
m30_04_00_00;侵入ポイント_3004001_0300;SoulsFormats.MSB+Shape+Point;<21.66, 51.401, 46.68>;<0, 15.24, 0>;14;0;4294967295;255;-1;0;-1;AEG020_463_1000;0;300;
m30_04_00_00;侵入ポイント_3004001_0400;SoulsFormats.MSB+Shape+Point;<14.29, 51.388, 46.38>;<0, -75.9, 0>;15;0;4294967295;255;-1;0;-1;AEG020_463_1000;0;400;
m30_05_00_00;侵入ポイント_3005001_0000;SoulsFormats.MSB+Shape+Point;<-84.67, 421.587, 119.200005>;<0, -125.57, 0>;41;0;4294967295;255;-1;0;-1;AEG020_210_1000;0;0;
