MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;EffectID;UnkT04;
m16_00_00_00;領域 グールの王 メテオ中カメラ追従SFX;SoulsFormats.MSB+Shape+Point;<91.829, -419.639, -110.072>;<0, 0, 0>;24;0;4294967295;255;-1;0;-1;;16002813;647118;1;
m16_00_00_00;領域 グールの王 昇る怨霊;SoulsFormats.MSB+Shape+Point;<91.829, -419.639, -110.072>;<0, 0, 0>;70;0;4294967295;255;-1;0;-1;;16002814;816131;1;
m18_00_00_00;【落水（断続）SFX】_800150_1000;SoulsFormats.MSB+Shape+Point;<-52.61, 6, 24.579>;<-0, 20, 0>;8500;0;4294967295;255;-1;0;-1;h001300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1002;SoulsFormats.MSB+Shape+Point;<-55.476, 6, 17.838>;<-0, 20, 0>;8502;0;4294967295;255;-1;0;-1;h001300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1005;SoulsFormats.MSB+Shape+Point;<-49.506, 6, 18.763>;<-0, 20, 0>;8505;0;4294967295;255;-1;0;-1;h001300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1007;SoulsFormats.MSB+Shape+Point;<-68.188, 6, 23.942>;<-0, 20, 0>;8507;0;4294967295;255;-1;0;-1;h001300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1012;SoulsFormats.MSB+Shape+Point;<-43.998, 6, 19.154>;<-0, 20, 0>;8528;0;4294967295;255;-1;0;-1;h001300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1014;SoulsFormats.MSB+Shape+Point;<-40.408, 6, 14.305>;<-0, 20, 0>;8530;0;4294967295;255;-1;0;-1;h001300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1016;SoulsFormats.MSB+Shape+Point;<-35.359, 6, 17.108>;<-0, 20, 0>;8532;0;4294967295;255;-1;0;-1;h001300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1022;SoulsFormats.MSB+Shape+Point;<-57.224, 6, 24.817>;<-0, 20, 0>;8538;0;4294967295;255;-1;0;-1;h001300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1026;SoulsFormats.MSB+Shape+Point;<-62.789, 6, 21.739>;<-0, 20, 0>;8542;0;4294967295;255;-1;0;-1;h001300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1027;SoulsFormats.MSB+Shape+Point;<-105.127, -5.718, 59.679>;<-0, 20, 0>;8535;0;4294967295;255;-1;0;-1;h001800;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1028;SoulsFormats.MSB+Shape+Point;<-112.642, -5.815, 57.413>;<-0, 20, 0>;8536;0;4294967295;255;-1;0;-1;h001800;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1029;SoulsFormats.MSB+Shape+Point;<-122.369, -6.809, 62.331>;<-0, 20, 0>;8537;0;4294967295;255;-1;0;-1;h001800;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1030;SoulsFormats.MSB+Shape+Point;<-130.37, -6.897, 75.145>;<-0, 20, 0>;8539;0;4294967295;255;-1;0;-1;h001800;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1031;SoulsFormats.MSB+Shape+Point;<-82.591, -10.735, 39.803>;<-0, 20, 0>;8540;0;4294967295;255;-1;0;-1;h001600;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1032;SoulsFormats.MSB+Shape+Point;<-130.047, 7.92, 140.981>;<-0, 20, 0>;8546;0;4294967295;255;-1;0;-1;h002100;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1033;SoulsFormats.MSB+Shape+Point;<-144.705, 7.92, 134.698>;<-0, 20, 0>;8547;0;4294967295;255;-1;0;-1;h002100;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1034;SoulsFormats.MSB+Shape+Point;<-135.658, 8.856, 131.299>;<-0, 20, 0>;8548;0;4294967295;255;-1;0;-1;h002100;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1035;SoulsFormats.MSB+Shape+Point;<-98.131, 8.822, 110.77>;<-0, 20, 0>;8549;0;4294967295;255;-1;0;-1;h002200;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1036;SoulsFormats.MSB+Shape+Point;<-71.475, 10.664, 93.059>;<-0, 20, 0>;8550;0;4294967295;255;-1;0;-1;h002300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1037;SoulsFormats.MSB+Shape+Point;<-57.027, 9.238, 93.247>;<-0, 20, 0>;8551;0;4294967295;255;-1;0;-1;h002300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1038;SoulsFormats.MSB+Shape+Point;<-48.437, 9.238, 92.277>;<-0, 20, 0>;8552;0;4294967295;255;-1;0;-1;h002300;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1039;SoulsFormats.MSB+Shape+Point;<-31.827, 8.552, 73.172>;<-0, 20, 0>;8553;0;4294967295;255;-1;0;-1;h002400;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1040;SoulsFormats.MSB+Shape+Point;<-21.615, 8.552, 67.923>;<-0, 20, 0>;8554;0;4294967295;255;-1;0;-1;h002400;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1041;SoulsFormats.MSB+Shape+Point;<-30.83, 8.552, 58.875>;<-0, 20, 0>;8555;0;4294967295;255;-1;0;-1;h002400;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1042;SoulsFormats.MSB+Shape+Point;<-20.818, 8.552, 50.569>;<-0, 20, 0>;8556;0;4294967295;255;-1;0;-1;h002400;0;800150;0;
m18_00_00_00;【落水（断続）SFX】_800150_1043;SoulsFormats.MSB+Shape+Point;<-18.755, 8.552, 59.598>;<-0, 20, 0>;8557;0;4294967295;255;-1;0;-1;h002400;0;800150;0;
m18_00_00_00;【流砂（大）SFX】_831061_1001;SoulsFormats.MSB+Shape+Point;<-114.677, 15.199, 125.802>;<-0, -165, 0>;9004;0;4294967295;255;-1;0;-1;h001900;0;831060;0;
m18_00_00_00;【流砂（大）SFX】_831061_1002;SoulsFormats.MSB+Shape+Point;<-116.867, 14.558, 109.531>;<-0, -165, 0>;9006;0;4294967295;255;-1;0;-1;h001900;0;831060;0;
m18_00_00_00;【流砂（大）SFX】_831061_1003;SoulsFormats.MSB+Shape+Point;<-118.274, 16.385, 121.803>;<-0, -165, 0>;9007;0;4294967295;255;-1;0;-1;h001900;0;831060;0;
m18_00_00_00;【流砂（大）SFX】_831061_1004;SoulsFormats.MSB+Shape+Point;<-124.935, 13.372, 110.083>;<-0, -165, 0>;9008;0;4294967295;255;-1;0;-1;h001900;0;831060;0;
m30_00_00_00;【靄（大）SFX】_800276_1000;SoulsFormats.MSB+Shape+Point;<-69.227, 46.3, 10.795>;<0, -0, 0>;9024;0;4294967295;255;-1;0;-1;AEG020_745_1000;0;800276;0;
m30_00_00_00;【靄（大）SFX】_800276_1001;SoulsFormats.MSB+Shape+Point;<-61.853, 46.3, 5.712>;<0, -0, 0>;9025;0;4294967295;255;-1;0;-1;AEG020_745_1000;0;800276;0;
m30_00_00_00;【靄（大）SFX】_800276_1002;SoulsFormats.MSB+Shape+Point;<-65.806, 46.3, -1.575>;<0, -0, 0>;9026;0;4294967295;255;-1;0;-1;AEG020_745_1000;0;800276;0;
m30_00_00_00;【靄（大）SFX】_800276_1003;SoulsFormats.MSB+Shape+Point;<-33.308, 46.7, 67.783>;<0, -0, 0>;9027;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_00_00_00;【靄（大）SFX】_800276_1008;SoulsFormats.MSB+Shape+Point;<-95.792, 56.5, 55.926>;<0, -0, 0>;9032;0;4294967295;255;-1;0;-1;AEG020_701_1002;0;800276;0;
m30_00_00_00;【靄（大）SFX】_800276_1009;SoulsFormats.MSB+Shape+Point;<-41.63, 46.3, -0.114>;<0, -0, 0>;8500;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_00_00_00;【靄（大）SFX】_800276_1010;SoulsFormats.MSB+Shape+Point;<-20.835, 46.3, -1.804>;<0, -0, 0>;8501;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_00_00_00;【靄（大）SFX】_800276_1011;SoulsFormats.MSB+Shape+Point;<-45.552, 51.36, -31.843>;<0, -0, 0>;8502;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_00_00_00;【靄（大）SFX】_800276_1012;SoulsFormats.MSB+Shape+Point;<-45.552, 51.36, -40.053>;<0, -0, 0>;8503;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_00_00_00;【靄（大）SFX】_800276_1013;SoulsFormats.MSB+Shape+Point;<-33.766, 51.36, -35.838>;<0, -0, 0>;8504;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_00_00_00;【靄（大）SFX】_800276_1014;SoulsFormats.MSB+Shape+Point;<-70.537, 51.36, -36.08>;<0, -0, 0>;8505;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_01_00_00;【落水SFX】_800150_1000;SoulsFormats.MSB+Shape+Point;<0.704, 18.5, -141.072>;<-0, 150, 0>;9013;0;4294967295;255;-1;0;-1;AEG020_467_1000;0;800150;0;
m30_01_00_00;【落水SFX】_800150_1001;SoulsFormats.MSB+Shape+Point;<-7.281, 18.5, -143.339>;<-0, 150, 0>;9014;0;4294967295;255;-1;0;-1;AEG020_467_1000;0;800150;0;
m30_01_00_00;【落水SFX】_800150_1002;SoulsFormats.MSB+Shape+Point;<-8.051, 18.5, -152.271>;<-0, 150, 0>;9015;0;4294967295;255;-1;0;-1;AEG020_467_1000;0;800150;0;
m30_01_00_00;【落水SFX】_800150_1003;SoulsFormats.MSB+Shape+Point;<6.435, 18.5, -139.476>;<-0, 150, 0>;9016;0;4294967295;255;-1;0;-1;AEG020_467_1000;0;800150;0;
m30_01_00_00;【落水SFX】_800150_1004;SoulsFormats.MSB+Shape+Point;<-27.983, 18.5, -129.039>;<-0, 150, 0>;9037;0;4294967295;255;-1;0;-1;AEG020_467_1000;0;800150;0;
m30_01_00_00;【落水SFX】_800150_1005;SoulsFormats.MSB+Shape+Point;<-20.752, 18.5, -131.306>;<-0, 150, 0>;9038;0;4294967295;255;-1;0;-1;AEG020_467_1000;0;800150;0;
m30_01_00_00;【落水SFX】_800150_1006;SoulsFormats.MSB+Shape+Point;<-14.585, 18.5, -143.135>;<-0, 150, 0>;9039;0;4294967295;255;-1;0;-1;AEG020_467_1000;0;800150;0;
m30_01_00_00;【落水SFX】_800150_1007;SoulsFormats.MSB+Shape+Point;<-25.654, 18.5, -121.777>;<-0, 150, 0>;9040;0;4294967295;255;-1;0;-1;AEG020_467_1000;0;800150;0;
m30_01_00_00;【靄（大）SFX】_800276_1000;SoulsFormats.MSB+Shape+Point;<-1.236, 16.5, -108.019>;<-0, 150, 0>;9001;0;4294967295;255;-1;0;-1;AEG020_775_1000;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1001;SoulsFormats.MSB+Shape+Point;<-11.7, 16.5, -106.346>;<-0, 150, 0>;9002;0;4294967295;255;-1;0;-1;AEG020_775_1000;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1002;SoulsFormats.MSB+Shape+Point;<-5.278, 16.5, -98.346>;<-0, 150, 0>;9003;0;4294967295;255;-1;0;-1;AEG020_775_1000;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1003;SoulsFormats.MSB+Shape+Point;<15.461, 18.5, -138.469>;<-0, 150, 0>;9004;0;4294967295;255;-1;0;-1;AEG020_466_1002;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1004;SoulsFormats.MSB+Shape+Point;<4.997, 18.5, -138.016>;<-0, 150, 0>;9005;0;4294967295;255;-1;0;-1;AEG020_466_1002;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1005;SoulsFormats.MSB+Shape+Point;<11.419, 18.5, -131.798>;<-0, 150, 0>;9006;0;4294967295;255;-1;0;-1;AEG020_466_1002;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1006;SoulsFormats.MSB+Shape+Point;<-3.748, 18.5, -145.289>;<-0, 150, 0>;9007;0;4294967295;255;-1;0;-1;AEG020_466_1002;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1007;SoulsFormats.MSB+Shape+Point;<-11.335, 18.5, -152.235>;<-0, 150, 0>;9008;0;4294967295;255;-1;0;-1;AEG020_466_1002;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1008;SoulsFormats.MSB+Shape+Point;<-14.887, 18.5, -143.287>;<-0, 150, 0>;9009;0;4294967295;255;-1;0;-1;AEG020_466_1002;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1009;SoulsFormats.MSB+Shape+Point;<-18.25, 18.5, -133.387>;<-0, 150, 0>;9010;0;4294967295;255;-1;0;-1;AEG020_466_1002;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1010;SoulsFormats.MSB+Shape+Point;<-27.631, 18.5, -129.821>;<-0, 150, 0>;9011;0;4294967295;255;-1;0;-1;AEG020_466_1002;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1011;SoulsFormats.MSB+Shape+Point;<-21.208, 18.5, -121.822>;<-0, 150, 0>;9012;0;4294967295;255;-1;0;-1;AEG020_466_1002;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1012;SoulsFormats.MSB+Shape+Point;<-30.346, 29.016, -84.383>;<-0, 150, 0>;8500;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_01_00_00;【靄（大）SFX】_800276_1013;SoulsFormats.MSB+Shape+Point;<-21, 29.016, -58.348>;<-0, 150, 0>;8501;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_02_00_00;【靄（大）SFX】_800276_1013;SoulsFormats.MSB+Shape+Point;<30.497, 95.225, 67.284>;<-0, 150, 0>;8500;0;4294967295;255;-1;0;-1;AEG020_756_1000;0;800276;0;
m30_02_00_00;【靄（大）SFX】_800276_1014;SoulsFormats.MSB+Shape+Point;<36.325, 95.225, 70.636>;<-0, 150, 0>;8501;0;4294967295;255;-1;0;-1;AEG020_756_1000;0;800276;0;
m30_02_00_00;【靄（大）SFX】_800276_1015;SoulsFormats.MSB+Shape+Point;<56.859, 95.109, 65.996>;<-0, 150, 0>;8502;0;4294967295;255;-1;0;-1;AEG023_762_1000;0;800276;0;
m30_02_00_00;【靄（大）SFX】_800276_1016;SoulsFormats.MSB+Shape+Point;<-2.078, 105.663, 59.238>;<-0, 150, 0>;8503;0;4294967295;255;-1;0;-1;AEG020_700_1002;0;800276;0;
m30_03_00_00;【靄（大）SFX】_800276_1014;SoulsFormats.MSB+Shape+Point;<40.27, 209.282, -60.541>;<-0, -175.5, 0>;8500;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_03_00_00;【靄（大）SFX】_800276_1015;SoulsFormats.MSB+Shape+Point;<62.017, 204.555, -65.985>;<-0, -175.5, 0>;8501;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_03_00_00;【靄（大）SFX】_800276_1016;SoulsFormats.MSB+Shape+Point;<124.347, 204.555, -64.159>;<-0, -175.5, 0>;8502;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_03_00_00;【靄（大）SFX】_800276_1017;SoulsFormats.MSB+Shape+Point;<42.031, 209.282, -52.842>;<-0, -175.5, 0>;8503;0;4294967295;255;-1;0;-1;;0;800276;0;
m30_05_00_00;【汎用靄(小)】_800275_0000;SoulsFormats.MSB+Shape+Point;<-229.687, 411.399, 17.3>;<-0, -0, 0>;9022;0;4294967295;255;-1;0;-1;AEG020_701_1018;0;800275;0;
m30_05_00_00;【汎用靄(大)】_800276_0000;SoulsFormats.MSB+Shape+Point;<-157.414, 411.667, 16.859>;<-0, -0, 0>;9021;0;4294967295;255;-1;0;-1;AEG020_879_1000;0;800276;0;
m30_05_00_00;【汎用靄(大)】_800276_0001;SoulsFormats.MSB+Shape+Point;<-178.535, 411.667, 16.859>;<-0, -0, 0>;9023;0;4294967295;255;-1;0;-1;AEG020_879_1000;0;800276;0;
m30_05_00_00;【汎用靄(大)】_800276_0002;SoulsFormats.MSB+Shape+Point;<-157.976, 411.667, 37.459>;<-0, -0, 0>;9024;0;4294967295;255;-1;0;-1;AEG020_879_1000;0;800276;0;
m30_05_00_00;【汎用靄(大)】_800276_0003;SoulsFormats.MSB+Shape+Point;<-197.255, 396.339, 24.173>;<-0, -0, 0>;9025;0;4294967295;255;-1;0;-1;AEG020_298_1000;0;800276;0;
m30_05_00_00;【汎用靄(大)】_800276_0004;SoulsFormats.MSB+Shape+Point;<-197.255, 396.339, 48.901>;<-0, -0, 0>;9026;0;4294967295;255;-1;0;-1;AEG020_298_1000;0;800276;0;
m30_05_00_00;【汎用靄(大)】_800276_0005;SoulsFormats.MSB+Shape+Point;<-221.719, 396.339, 48.901>;<-0, -0, 0>;9027;0;4294967295;255;-1;0;-1;AEG020_298_1000;0;800276;0;
m30_07_00_00;【汎用靄(小)】_800275_0000;SoulsFormats.MSB+Shape+Point;<1.184, 805.974, 197.215>;<-0, 90, 0>;9022;0;4294967295;255;-1;0;-1;AEG020_775_1000;0;800275;0;
m30_07_00_00;【汎用靄(大)】_800276_0000;SoulsFormats.MSB+Shape+Point;<6.751, 806.224, 183.048>;<-0, 90, 0>;9021;0;4294967295;255;-1;0;-1;AEG020_775_1000;0;800276;0;
m30_07_00_00;【汎用靄(大)】_800276_0001;SoulsFormats.MSB+Shape+Point;<-3.791, 806.224, 183.064>;<-0, 90, 0>;9023;0;4294967295;255;-1;0;-1;AEG020_469_1000;0;800276;0;
m30_07_00_00;【汎用靄(大)】_800276_0002;SoulsFormats.MSB+Shape+Point;<0.848, 806.018, 214.44>;<-0, 90, 0>;9024;0;4294967295;255;-1;0;-1;AEG020_469_1000;0;800276;0;
m30_07_00_00;【汎用靄(大)】_800276_0003;SoulsFormats.MSB+Shape+Point;<-23.012, 806.018, 215.044>;<-0, 90, 0>;9025;0;4294967295;255;-1;0;-1;AEG020_469_1000;0;800276;0;
m30_07_00_00;【汎用靄(大)】_800276_0004;SoulsFormats.MSB+Shape+Point;<1.233, 806.018, 239.548>;<-0, 90, 0>;9026;0;4294967295;255;-1;0;-1;AEG020_469_1000;0;800276;0;
m30_07_00_00;【汎用靄(大)】_800276_0005;SoulsFormats.MSB+Shape+Point;<-23.192, 806.018, 239.227>;<-0, 90, 0>;9027;0;4294967295;255;-1;0;-1;AEG020_469_1000;0;800276;0;
m30_07_00_00;【汎用靄(大)】_800276_0006;SoulsFormats.MSB+Shape+Point;<-46.314, 806.018, 239.246>;<-0, 90, 0>;9028;0;4294967295;255;-1;0;-1;AEG020_469_1000;0;800276;0;
m30_08_00_00;【魔法陣】806720_0000;SoulsFormats.MSB+Shape+Point;<57.967, 792.102, -83.437>;<0, -83, 0>;8504;0;4294967295;255;-1;0;-1;AEG027_178_0500;0;806720;0;
m30_08_00_00;【魔法陣】806720_0001;SoulsFormats.MSB+Shape+Point;<151.435, 782.102, -108.006>;<-0, -83, -0>;8505;0;4294967295;255;-1;0;-1;AEG027_178_0501;0;806720;0;
m30_08_00_00;【魔法陣】806720_0002;SoulsFormats.MSB+Shape+Point;<172.58, 766.801, -65.697>;<-0, -83, -0>;8506;0;4294967295;255;-1;0;-1;AEG027_178_0502;0;806720;0;
m30_10_00_00;魔法陣　A通路;SoulsFormats.MSB+Shape+Point;<-45.797, 806.619, 81.51>;<0, -92.6, 0>;123;0;4294967295;255;-1;0;-1;;30102460;806720;0;
m30_10_00_00;魔法陣　B通路中央;SoulsFormats.MSB+Shape+Point;<-104.251, 791.83, 150.934>;<0, 0, 0>;124;0;4294967295;255;-1;0;-1;;30102463;806720;0;
m30_10_00_00;魔法陣　C通路;SoulsFormats.MSB+Shape+Point;<-104.675, 756.495, 150.612>;<0, 0, 0>;122;0;4294967295;255;-1;0;-1;;30102462;806720;0;
m30_10_00_00;魔法陣　ボス前;SoulsFormats.MSB+Shape+Point;<-101.192, 781.664, 235.175>;<0, -1.3, 0>;105;0;4294967295;255;-1;0;-1;;30102461;806720;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0000;SoulsFormats.MSB+Shape+Point;<16.969, 935.111, 41.581>;<-0, -0, 0>;8586;0;4294967295;255;-1;0;-1;AEG023_805_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0001;SoulsFormats.MSB+Shape+Point;<33.712, 935.127, 45.263>;<-0, -0, 0>;8587;0;4294967295;255;-1;0;-1;AEG023_805_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0002;SoulsFormats.MSB+Shape+Point;<18.825, 935.218, 33.196>;<-0, -0, 0>;8588;0;4294967295;255;-1;0;-1;AEG023_805_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0003;SoulsFormats.MSB+Shape+Point;<21.479, 935.131, 50.333>;<-0, -0, 0>;8589;0;4294967295;255;-1;0;-1;AEG023_805_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0004;SoulsFormats.MSB+Shape+Point;<35.194, 935.086, 54.732>;<-0, -0, 0>;8590;0;4294967295;255;-1;0;-1;AEG023_805_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0005;SoulsFormats.MSB+Shape+Point;<24.372, 935.076, 33.611>;<-0, -0, 0>;8591;0;4294967295;255;-1;0;-1;AEG023_805_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0006;SoulsFormats.MSB+Shape+Point;<23.025, 935.073, 62.239>;<-0, -0, 0>;8594;0;4294967295;255;-1;0;-1;AEG023_805_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0007;SoulsFormats.MSB+Shape+Point;<36.21, 920.182, 64.561>;<0, -89.91, 0>;8603;0;4294967295;255;-1;0;-1;AEG023_808_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0008;SoulsFormats.MSB+Shape+Point;<31.85, 920.198, 79.548>;<0, -89.91, 0>;8602;0;4294967295;255;-1;0;-1;AEG023_808_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0009;SoulsFormats.MSB+Shape+Point;<43.894, 920.289, 64.642>;<0, -89.91, 0>;8601;0;4294967295;255;-1;0;-1;AEG023_808_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0010;SoulsFormats.MSB+Shape+Point;<27.647, 920.201, 69.192>;<0, -89.91, 0>;8600;0;4294967295;255;-1;0;-1;AEG023_808_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0011;SoulsFormats.MSB+Shape+Point;<22.384, 920.157, 81.044>;<0, -89.91, 0>;8599;0;4294967295;255;-1;0;-1;AEG023_808_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0012;SoulsFormats.MSB+Shape+Point;<44.062, 920.146, 70.07>;<0, -89.91, 0>;8598;0;4294967295;255;-1;0;-1;AEG023_808_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800161_0013;SoulsFormats.MSB+Shape+Point;<15.675, 920.144, 69.119>;<0, -89.91, 0>;8597;0;4294967295;255;-1;0;-1;AEG023_808_1000;0;800161;0;
m30_13_00_00;【GD_落水（断続）SFX】_800162_0000;SoulsFormats.MSB+Shape+Point;<26.932, 935.093, 56.269>;<-0, -0, 0>;8592;0;4294967295;255;-1;0;-1;AEG023_805_1000;0;800162;0;
m30_13_00_00;【GD_落水（断続）SFX】_800162_0001;SoulsFormats.MSB+Shape+Point;<26.134, 935.071, 43.192>;<-0, -0, 0>;8593;0;4294967295;255;-1;0;-1;AEG023_805_1000;0;800162;0;
m30_13_00_00;【GD_落水（断続）SFX】_800162_0002;SoulsFormats.MSB+Shape+Point;<20.834, 920.163, 72.785>;<0, -89.91, 0>;8596;0;4294967295;255;-1;0;-1;AEG023_808_1000;0;800162;0;
m30_13_00_00;【GD_落水（断続）SFX】_800162_0003;SoulsFormats.MSB+Shape+Point;<40.238, 920.142, 71.302>;<0, -89.91, 0>;8595;0;4294967295;255;-1;0;-1;AEG023_808_1000;0;800162;0;
m30_15_00_00;【汎用靄(大)】_800276_0000;SoulsFormats.MSB+Shape+Point;<75.999, 44.535, 118.139>;<0, -50, 0>;9020;0;4294967295;255;-1;0;-1;AEG020_451_1000;0;800276;0;
m30_15_00_00;【汎用靄(大)】_800276_0001;SoulsFormats.MSB+Shape+Point;<71.083, 44.366, 112.076>;<0, -50, 0>;9021;0;4294967295;255;-1;0;-1;AEG020_451_1000;0;800276;0;
m30_17_00_00;【魔法陣】806720_0000;SoulsFormats.MSB+Shape+Point;<-156.821, 1497.241, 66.59>;<0, -90, 0>;8504;0;4294967295;255;-1;0;-1;AEG027_178_0500;30172400;806720;0;
m30_17_00_00;【魔法陣】806720_0001;SoulsFormats.MSB+Shape+Point;<-195.879, 1507.06, 44.074>;<0, 0, -0>;8505;0;4294967295;255;-1;0;-1;AEG027_179_0500;30172401;806720;0;
m30_17_00_00;【魔法陣】806720_0002;SoulsFormats.MSB+Shape+Point;<-196.164, 1477.11, -36.456>;<0, 0, -0>;8506;0;4294967295;255;-1;0;-1;AEG027_178_0501;30172402;806720;0;
m30_17_00_00;【魔法陣】806720_0003;SoulsFormats.MSB+Shape+Point;<-196.164, 1452.11, -36.456>;<-0, 0, -0>;8507;0;4294967295;255;-1;0;-1;AEG027_178_0502;30172403;806720;0;
m31_00_00_00;【汎用】靄(小)_800275_1000;SoulsFormats.MSB+Shape+Point;<11.925, 48.446, 42.024>;<-0, -0, 0>;9007;0;4294967295;255;-1;0;-1;h000101;0;800275;0;
m31_00_00_00;【汎用】靄(大)_800276_1000;SoulsFormats.MSB+Shape+Point;<1.708, 48.025, 43.515>;<-0, -0, 0>;9008;0;4294967295;255;-1;0;-1;h000101;0;800276;0;
m31_00_00_00;【流砂（小）SFX】_831060_1000;SoulsFormats.MSB+Shape+Point;<35.38, 57.5, 87.086>;<-0, 150, 0>;9003;0;4294967295;255;-1;0;-1;h000300;0;831060;0;
m31_00_00_00;【流砂（小）SFX】_831060_1001;SoulsFormats.MSB+Shape+Point;<38.334, 57.5, 77.347>;<-0, 150, 0>;9006;0;4294967295;255;-1;0;-1;h000300;0;831060;0;
m31_00_00_00;【流砂（大）SFX】_831061_1000;SoulsFormats.MSB+Shape+Point;<33.808, 57.5, 73.961>;<-0, 150, 0>;9004;0;4294967295;255;-1;0;-1;h000300;0;831061;0;
m31_00_00_00;【流砂（大）SFX】_831061_1001;SoulsFormats.MSB+Shape+Point;<32.582, 57.5, 80.548>;<-0, 150, 0>;9005;0;4294967295;255;-1;0;-1;h000300;0;831061;0;
m31_01_00_00;【落水（断続）SFX】_800150_1000;SoulsFormats.MSB+Shape+Point;<-160.109, -40.3, -129.924>;<-0, 150, 0>;9013;0;4294967295;255;-1;0;-1;AEG020_529_1000;0;800150;0;
m31_01_00_00;【落水（断続）SFX】_800150_1001;SoulsFormats.MSB+Shape+Point;<-171.443, -40.3, -123.942>;<-0, 150, 0>;9014;0;4294967295;255;-1;0;-1;AEG020_529_1000;0;800150;0;
m31_01_00_00;【落水（断続）SFX】_800150_1002;SoulsFormats.MSB+Shape+Point;<-154.555, -40.3, -133.53>;<-0, 150, 0>;9015;0;4294967295;255;-1;0;-1;AEG020_529_1000;0;800150;0;
