MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;
m30_01_00_00;無限湧き発生ポイント　腐った亡者 317;SoulsFormats.MSB+Shape+Point;<8.291, 18.399, -138.329>;<0, 161.932, 0>;43;0;4294967295;255;-1;0;-1;;0;
m30_01_00_00;無限湧き発生ポイント　腐った亡者 319;SoulsFormats.MSB+Shape+Point;<10.011, 18.2, -135.453>;<0, 147.639, 0>;45;0;4294967295;255;-1;0;-1;;0;
m30_02_00_00;ボス初戦開始領域;SoulsFormats.MSB+Shape+Box;<94.247, 94.593, 69.007>;<0, -120.565, 0>;10;0;4294967295;255;-1;0;-1;;30022801;
m30_02_00_00;ボス戦闘開始領域;SoulsFormats.MSB+Shape+Box;<79.085, 94.64, 59.898>;<0, -120.305, 0>;9;0;4294967295;255;-1;0;-1;;30022800;
m30_02_00_00;敵起動領域 虫人ゴーレム000;SoulsFormats.MSB+Shape+Box;<13.987, 104.505, 38.642>;<0, 149.669, 0>;27;0;4294967295;255;-1;0;-1;;30022200;
m30_02_00_00;敵起動領域 虫人ゴーレム001;SoulsFormats.MSB+Shape+Box;<14.987, 104.505, 36.642>;<0, 149.669, 0>;11;0;4294967295;255;-1;0;-1;;30022201;
m30_02_00_00;敵起動領域 虫人ゴーレム002;SoulsFormats.MSB+Shape+Box;<36.197, 99.49, 76.524>;<0, -120.867, 0>;23;0;4294967295;255;-1;0;-1;;30022202;
m30_02_00_00;敵起動領域 虫人ゴーレム003;SoulsFormats.MSB+Shape+Box;<38.07, 93.81, 66.314>;<0, -120.482, 0>;19;0;4294967295;255;-1;0;-1;;30022203;
m30_02_00_00;敵起動領域 虫人ゴーレム004;SoulsFormats.MSB+Shape+Box;<35.398, 94.7, 65.398>;<0, 150.032, 0>;12;0;4294967295;255;-1;0;-1;;30022204;
m30_02_00_00;敵起動領域 虫人ゴーレム005;SoulsFormats.MSB+Shape+Box;<24.06, 95.11, 92.814>;<0, -120.482, 0>;13;0;4294967295;255;-1;0;-1;;30022205;
m30_02_00_00;敵起動領域 虫人ゴーレム006;SoulsFormats.MSB+Shape+Cylinder;<59.8, 94.71, 67.163>;<0, -66.771, 0>;14;0;4294967295;255;-1;0;-1;;30022206;
m30_02_00_00;敵起動領域 虫人ゴーレム012;SoulsFormats.MSB+Shape+Box;<29.836, 104.015, 75.343>;<0, 60.329, 0>;35;0;4294967295;255;-1;0;-1;;30022212;
m30_02_00_00;敵起動領域 虫人ゴーレム014;SoulsFormats.MSB+Shape+Box;<7.552, 104.01, 64.649>;<0, 60.003, 0>;21;0;4294967295;255;-1;0;-1;;30022214;
m30_02_00_00;敵起動領域 虫人ゴーレム015;SoulsFormats.MSB+Shape+Box;<2.779, 104.01, 61.948>;<0, 59.549, 0>;20;0;4294967295;255;-1;0;-1;;30022215;
m30_02_00_00;領域 ボス部屋_バディ起動範囲;SoulsFormats.MSB+Shape+Box;<95.72, 93.717, 70.015>;<0, 150.211, 0>;34;0;4294967295;255;-1;0;-1;;30022805;
m30_02_00_00;領域 火吹き像起動領域00;SoulsFormats.MSB+Shape+Composite;<50.085, 94.52, 78.663>;<0, 149.842, 0>;17;0;4294967295;255;-1;0;-1;;30022500;
m30_02_00_00;領域 火吹き像起動領域00＆01-00;SoulsFormats.MSB+Shape+Box;<35.085, 94.51, 103.663>;<0, 149.977, 0>;15;0;4294967295;255;-1;0;-1;;0;
m30_02_00_00;領域 火吹き像起動領域00＆01-00 {2};SoulsFormats.MSB+Shape+Box;<50.085, 94.52, 78.663>;<0, 149.842, 0>;16;0;4294967295;255;-1;0;-1;;0;
m30_02_00_00;領域 火吹き像起動領域01;SoulsFormats.MSB+Shape+Composite;<50.085, 94.52, 78.663>;<0, 149.842, 0>;18;0;4294967295;255;-1;0;-1;;30022505;
m30_02_00_00;領域 地図ポイント 300200 オープン緑前半 墓地１－３ 00;SoulsFormats.MSB+Shape+Box;<43.689, 91.215, 43.872>;<0, -120.022, 0>;25;0;4294967295;255;-1;0;-1;;0;
m30_02_00_00;領域 地図ポイント 300200 オープン緑前半 墓地１－３ 01;SoulsFormats.MSB+Shape+Box;<31.933, 104.073, 7.866>;<0, 149.641, 0>;26;0;4294967295;255;-1;0;-1;;0;
m30_02_00_00;領域 話す死体_緑（NPC）_地下墓地1-3の中;SoulsFormats.MSB+Shape+Sphere;<26.841, 105.665, 19.955>;<0, 60.03, 0>;22;0;4294967295;255;-1;0;-1;;30022270;
m30_03_00_00;バディ起動範囲上書き領域;SoulsFormats.MSB+Shape+Box;<80.021, 193.459, 25.898>;<0, 179.898, 0>;4;0;4294967295;255;-1;0;-1;;30032805;
m30_03_00_00;ボス戦闘開始領域;SoulsFormats.MSB+Shape+Box;<80.446, 193.614, 3.528>;<0, -179.054, 0>;9;0;4294967295;255;-1;0;-1;;30032800;
m30_03_00_00;合成領域 敵起動 虫人ゴーレム レバー下隠し部屋;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;33;0;4294967295;255;-1;0;-1;;30032208;
m30_03_00_00;合成領域 敵起動 虫人ゴーレム 草むら下隠し部屋;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;35;0;4294967295;255;-1;0;-1;;30032207;
m30_03_00_00;敵ジェネレータ　ボスが16騎士を召喚　3回目A;SoulsFormats.MSB+Shape+Sphere;<84.278, 193.519, 9.21>;<0, 160.279, 0>;55;0;4294967295;255;-1;0;-1;;8;
m30_03_00_00;敵ジェネレータ　ボスが16騎士を召喚　3回目B;SoulsFormats.MSB+Shape+Sphere;<75.264, 193.727, 30.127>;<0, -34.971, 0>;54;0;4294967295;255;-1;0;-1;;7;
m30_03_00_00;敵ジェネレータ　ボスが16騎士を召喚　4回目A;SoulsFormats.MSB+Shape+Sphere;<82.796, 193.519, 21.438>;<0, 0.927, 0>;52;0;4294967295;255;-1;0;-1;;5;
m30_03_00_00;敵ジェネレータ　ボスが16騎士を召喚　4回目B;SoulsFormats.MSB+Shape+Sphere;<77.959, 193.519, 21.629>;<0, -3.829, 0>;53;0;4294967295;255;-1;0;-1;;6;
m30_03_00_00;敵ジェネレータ　ボスが騎士ハルバードを召喚;SoulsFormats.MSB+Shape+Sphere;<80.59, 193.519, 19.883>;<0, -0.912, 0>;38;0;4294967295;255;-1;0;-1;;1;
m30_03_00_00;白蛇つむり_ボス戦16騎士ジェネレートポイント;SoulsFormats.MSB+Shape+Sphere;<80.391, 193.504, 22.84>;<0, -1.6, 0>;28;0;4294967295;255;-1;0;-1;;0;
m30_03_00_00;領域 弓矢トラップ スイッチ;SoulsFormats.MSB+Shape+Box;<76.383, 202.775, -64.073>;<0, 0, 0>;3;0;4294967295;255;-1;0;-1;;30032600;
m30_03_00_00;領域 弓矢トラップ 射出口1;SoulsFormats.MSB+Shape+Point;<94.183, 203.568, -63.234>;<0, -90, 0>;6;0;4294967295;255;-1;0;-1;;30032601;
m30_03_00_00;領域 弓矢トラップ 射出口2;SoulsFormats.MSB+Shape+Point;<94.164, 203.588, -64.04>;<0, -90, 0>;23;0;4294967295;255;-1;0;-1;;30032602;
m30_03_00_00;領域 弓矢トラップ 射出口3;SoulsFormats.MSB+Shape+Point;<94.17, 203.572, -64.831>;<0, -90, 0>;26;0;4294967295;255;-1;0;-1;;30032603;
m30_03_00_00;領域 視覚聴覚制御 虫人ゴーレム レバー下隠し部屋;SoulsFormats.MSB+Shape+Box;<44.892, 208.523, -36.646>;<0, 0.027, 0>;24;0;4294967295;255;-1;0;-1;;30032308;
m30_03_00_00;領域 視覚聴覚制御 虫人ゴーレム 草むら下隠し部屋;SoulsFormats.MSB+Shape+Box;<40.179, 203.763, -62.821>;<0, 1.943, 0>;22;0;4294967295;255;-1;0;-1;;30032307;
m30_03_00_00;領域 地図ポイント 300300 オープン緑前半 地下墓地１－４ 01;SoulsFormats.MSB+Shape+Box;<26.729, 213.588, -23.985>;<0, 90, 0>;20;0;4294967295;255;-1;0;-1;;0;
m30_03_00_00;領域 地図ポイント 300300 オープン緑前半 地下墓地１－４ 02;SoulsFormats.MSB+Shape+Box;<60.22824, 197.59035, -48.97019>;<0, 90, 0>;17;0;4294967295;255;-1;0;-1;;0;
m30_03_00_00;領域 地図ポイント 300300 オープン緑前半 地下墓地１－４ 03;SoulsFormats.MSB+Shape+Box;<78.87948, 192.45184, 9.686198>;<0, 90, 0>;18;0;4294967295;255;-1;0;-1;;0;
m30_03_00_00;領域 地図ポイント 300300 オープン緑前半 地下墓地１－４ 04;SoulsFormats.MSB+Shape+Box;<112.53568, 202.33128, -67.04539>;<0, 90, 0>;19;0;4294967295;255;-1;0;-1;;0;
m30_03_00_00;領域 敵起動 虫人ゴーレム トラップ通路;SoulsFormats.MSB+Shape+Box;<80.4, 202.775, -63.109>;<0, -89.515, 0>;25;0;4294967295;255;-1;0;-1;;30032203;
m30_03_00_00;領域 敵起動 虫人ゴーレム レバー下隠し部屋 パーツ1;SoulsFormats.MSB+Shape+Box;<55.905, 203.833, -62.496>;<0, -90.969, 0>;7;0;4294967295;255;-1;0;-1;;0;
m30_03_00_00;領域 敵起動 虫人ゴーレム レバー下隠し部屋 パーツ2;SoulsFormats.MSB+Shape+Box;<42.144, 208.585, -47.087>;<0, 177.02, 0>;32;0;4294967295;255;-1;0;-1;;2;
m30_03_00_00;領域 敵起動 虫人ゴーレム レバー前;SoulsFormats.MSB+Shape+Box;<44.002, 213.775, -48.205>;<0, -0.112, 0>;2;0;4294967295;255;-1;0;-1;;30032201;
m30_03_00_00;領域 敵起動 虫人ゴーレム 祭壇部屋;SoulsFormats.MSB+Shape+Box;<132.905, 202.746, -64.101>;<0, -89.457, 0>;5;0;4294967295;255;-1;0;-1;;30032204;
m30_03_00_00;領域 敵起動 虫人ゴーレム 草むら下隠し部屋 パーツ1;SoulsFormats.MSB+Shape+Box;<70.119, 203.765, -64.152>;<0, -89.806, 0>;29;0;4294967295;255;-1;0;-1;;0;
m30_03_00_00;領域 敵起動 虫人ゴーレム 草むら下隠し部屋 パーツ2;SoulsFormats.MSB+Shape+Box;<47.093, 203.783, -61.531>;<0, 87.277, 0>;34;0;4294967295;255;-1;0;-1;;3;
m30_03_00_00;領域 敵起動 虫人ゴーレム 通路前遠距離;SoulsFormats.MSB+Shape+Box;<45.517, 203.793, -64.056>;<0, -90.351, 0>;27;0;4294967295;255;-1;0;-1;;30032202;
m30_03_00_00;領域 敵起動 虫人ゴーレム(大剣) L字通路;SoulsFormats.MSB+Shape+Box;<42.746, 213.514, -27.037>;<0, 89.536, 0>;36;0;4294967295;255;-1;0;-1;;30032200;
m30_03_00_00;領域　ボスワープポイント0;SoulsFormats.MSB+Shape+Sphere;<80.54, 193.727, 30.937>;<0, 1.726, 0>;39;0;4294967295;255;-1;0;-1;;4;
m30_03_00_00;領域　ボスワープポイント1;SoulsFormats.MSB+Shape+Sphere;<74.328, 194.34, 35.631>;<0, -11.443, 0>;40;0;4294967295;255;-1;0;-1;;30032823;
m30_03_00_00;領域　ボスワープポイント10;SoulsFormats.MSB+Shape+Sphere;<89.499, 193.831, 31.414>;<0, 50.99, 0>;49;0;4294967295;255;-1;0;-1;;30032832;
m30_03_00_00;領域　ボスワープポイント11;SoulsFormats.MSB+Shape+Sphere;<81.705, 194.45, 34.678>;<0, 6.209, 0>;50;0;4294967295;255;-1;0;-1;;30032833;
m30_03_00_00;領域　ボスワープポイント12;SoulsFormats.MSB+Shape+Sphere;<89.271, 194.519, 36.421>;<0, 23.047, 0>;48;0;4294967295;255;-1;0;-1;;30032834;
m30_03_00_00;領域　ボスワープポイント2;SoulsFormats.MSB+Shape+Sphere;<74.849, 193.723, 27.934>;<0, -41.119, 0>;41;0;4294967295;255;-1;0;-1;;30032824;
m30_03_00_00;領域　ボスワープポイント3;SoulsFormats.MSB+Shape+Sphere;<70.971, 193.715, 26.215>;<0, -8.337, 0>;42;0;4294967295;255;-1;0;-1;;30032825;
m30_03_00_00;領域　ボスワープポイント4;SoulsFormats.MSB+Shape+Sphere;<75.886, 193.719, 3.962>;<0, -176.556, 0>;43;0;4294967295;255;-1;0;-1;;30032826;
m30_03_00_00;領域　ボスワープポイント5;SoulsFormats.MSB+Shape+Sphere;<74.593, 193.716, 12.734>;<0, -109.721, 0>;44;0;4294967295;255;-1;0;-1;;30032827;
m30_03_00_00;領域　ボスワープポイント6;SoulsFormats.MSB+Shape+Sphere;<71.185, 193.715, 3.54>;<0, -135.776, 0>;45;0;4294967295;255;-1;0;-1;;30032828;
m30_03_00_00;領域　ボスワープポイント7;SoulsFormats.MSB+Shape+Sphere;<87.206, 193.715, 13.341>;<0, 166.92, 0>;46;0;4294967295;255;-1;0;-1;;30032829;
m30_03_00_00;領域　ボスワープポイント8;SoulsFormats.MSB+Shape+Sphere;<88.291, 193.715, 18.237>;<0, 107.824, 0>;47;0;4294967295;255;-1;0;-1;;30032830;
m30_03_00_00;領域　ボスワープポイント9;SoulsFormats.MSB+Shape+Sphere;<90.161, 193.715, 5.417>;<0, 120.406, 0>;51;0;4294967295;255;-1;0;-1;;30032831;
m30_03_00_00;領域　リトライポイント有効領域;SoulsFormats.MSB+Shape+Box;<80.511, 192.646, 4.003>;<0, 0, 0>;56;0;4294967295;255;-1;0;-1;;9;
m30_04_00_00;ボス初戦開始領域;SoulsFormats.MSB+Shape+Box;<-15.815689, 44.638702, 92.47151>;<0, -37.271904, 0>;6;0;4294967295;255;-1;0;-1;;30042801;
m30_04_00_00;ボス戦闘開始領域;SoulsFormats.MSB+Shape+Box;<-2.816, 46.196, 74.886>;<0, -37.272, 0>;5;0;4294967295;255;-1;0;-1;;30042800;
m30_04_00_00;領域 ボス部屋_バディ起動範囲;SoulsFormats.MSB+Shape+Box;<-19.138, 44.639, 95.4>;<0, -37.272, 0>;16;0;4294967295;255;-1;0;-1;;30042805;
m30_04_00_00;領域 弓矢トラップ01 踏みスイッチ;SoulsFormats.MSB+Shape+Box;<28.464, 53.325, 19.21>;<0, 52.819, 0>;4;0;4294967295;255;-1;0;-1;;30042600;
m30_04_00_00;領域 弓矢トラップ01 発射口01;SoulsFormats.MSB+Shape+Sphere;<15.84, 54.306, 8.59>;<-1.5, 53, 0>;11;0;4294967295;255;-1;0;-1;;30042601;
m30_04_00_00;領域 弓矢トラップ01 発射口02;SoulsFormats.MSB+Shape+Sphere;<15.36, 54.306, 9.21>;<-1.5, 53, 0>;12;0;4294967295;255;-1;0;-1;;30042602;
m30_04_00_00;領域 弓矢トラップ01 発射口03;SoulsFormats.MSB+Shape+Sphere;<14.9, 54.306, 9.85>;<-1.5, 53, 0>;19;0;4294967295;255;-1;0;-1;;30042603;
m30_04_00_00;領域 弓矢トラップ02 踏みスイッチ;SoulsFormats.MSB+Shape+Box;<23.14, 50.831, 40.25>;<0, 143.326, 0>;10;0;4294967295;255;-1;0;-1;;30042605;
m30_04_00_00;領域 弓矢トラップ02 発射口01;SoulsFormats.MSB+Shape+Sphere;<31.966, 52.352, 29.864>;<0, -37, 0>;21;0;4294967295;255;-1;0;-1;;30042606;
m30_04_00_00;領域 弓矢トラップ02 発射口02;SoulsFormats.MSB+Shape+Sphere;<31.296, 52.352, 29.424>;<0, -37, 0>;20;0;4294967295;255;-1;0;-1;;30042607;
m30_04_00_00;領域 弓矢トラップ02 発射口03;SoulsFormats.MSB+Shape+Sphere;<30.696, 52.352, 28.924>;<0, -37, 0>;22;0;4294967295;255;-1;0;-1;;30042608;
m30_04_00_00;領域 敵起動 虫人ゴーレム00;SoulsFormats.MSB+Shape+Cylinder;<49.065, 55.259, 35.873>;<0, 51.186, 0>;23;0;4294967295;255;-1;0;-1;;30042200;
m30_04_00_00;領域 敵起動 虫人ゴーレム01;SoulsFormats.MSB+Shape+Box;<50.996, 55.18, 36.629>;<0, 53.025, 0>;24;0;4294967295;255;-1;0;-1;;30042201;
m30_04_00_00;領域 敵起動 虫人ゴーレム03 ;SoulsFormats.MSB+Shape+Box;<32.807, 50.915, 23.216>;<0, 53, 0>;1;0;4294967295;255;-1;0;-1;;30042202;
m30_04_00_00;領域 敵起動 虫人ゴーレム05;SoulsFormats.MSB+Shape+Box;<18.145, 52.915, 11.367>;<0, 53.035, 0>;2;0;4294967295;255;-1;0;-1;;30042205;
m30_04_00_00;領域 敵起動 虫人ゴーレム07;SoulsFormats.MSB+Shape+Box;<20.088, 53.055, 12.798>;<0, 53, 0>;17;0;4294967295;255;-1;0;-1;;30042207;
m30_04_00_00;領域 敵起動 虫人ゴーレム10;SoulsFormats.MSB+Shape+Box;<16.973999, 50.392, 47.865>;<0, -37, 0>;30;0;4294967295;255;-1;0;-1;;30042210;
m30_04_00_00;領域 敵起動 虫人ゴーレム12;SoulsFormats.MSB+Shape+Box;<18.431, 50.393, 46.692>;<0, -37, 0>;29;0;4294967295;255;-1;0;-1;;30042212;
m30_05_00_00;バディ起動範囲上書き領域;SoulsFormats.MSB+Shape+Box;<-193.934, 406.159, 120.524>;<0, 89.866, 0>;3;0;4294967295;255;-1;0;-1;;30052805;
m30_05_00_00;ボス戦闘開始領域;SoulsFormats.MSB+Shape+Box;<-168.994, 406.292, 120.797>;<0, -89.803, 0>;6;0;4294967295;255;-1;0;-1;;30052800;
m30_05_00_00;ボス戦闘開始領域_隠しボス;SoulsFormats.MSB+Shape+Box;<-224.068, 411.343, 16.771>;<0, 0, 0>;4;0;4294967295;255;-1;0;-1;;30052855;
m30_05_00_00;合成領域 敵起動 スケルトン L字通路;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;52;0;4294967295;255;-1;0;-1;;30052209;
m30_05_00_00;合成領域 敵起動 スケルトン ギロチン部屋;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;28;0;4294967295;255;-1;0;-1;;30052205;
m30_05_00_00;合成領域 敵起動 スケルトン 火炎壺 ギロチン部屋上;SoulsFormats.MSB+Shape+Composite;<-197.772, 401.259, 73.435>;<0, 0, 0>;10;0;4294967295;255;-1;0;-1;;30052208;
m30_05_00_00;合成領域 敵起動 スケルトン 初期通路１;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;20;0;4294967295;255;-1;0;-1;;30052200;
m30_05_00_00;合成領域 敵起動 スケルトン 初期通路２;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;9;0;4294967295;255;-1;0;-1;;30052201;
m30_05_00_00;合成領域 敵起動 ネクロマンサー L字通路;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;26;0;4294967295;255;-1;0;-1;;30052301;
m30_05_00_00;巡回　ネクロマンサー巡回起動　L廊下;SoulsFormats.MSB+Shape+Box;<-157.504, 411.209, 34.022>;<0, 0, 0>;12;0;4294967295;255;-1;0;-1;;30052310;
m30_05_00_00;領域 ギミック開始領域 ギロチン;SoulsFormats.MSB+Shape+Box;<-188.675, 397.31, 76.828>;<0, 0, 0>;5;0;4294967295;255;-1;0;-1;;30052650;
m30_05_00_00;領域 共闘NPC D NPC召喚位置;SoulsFormats.MSB+Shape+Sphere;<-220.153, 411.58, 17.979>;<0, -68.1, 0>;55;0;4294967295;255;-1;0;-1;;30052710;
m30_05_00_00;領域 共闘NPC D 白サイン位置 ;SoulsFormats.MSB+Shape+Sphere;<-220.153, 411.58, 17.979>;<0, -68.1, 0>;49;0;4294967295;255;-1;0;-1;;30052711;
m30_05_00_00;領域 死の根のヒント領域_墓地2-1（NPC）_地下墓地2-1;SoulsFormats.MSB+Shape+Box;<-73.37, 421.617, 115.361>;<0, 0, 0>;30;0;4294967295;255;-1;0;-1;;30052700;
m30_05_00_00;領域 敵起動 スケルトン L字通路　パーツ１;SoulsFormats.MSB+Shape+Box;<-156.343, 409.255, 33.133>;<0, 0, 0>;35;0;4294967295;255;-1;0;-1;;9;
m30_05_00_00;領域 敵起動 スケルトン L字通路　パーツ２;SoulsFormats.MSB+Shape+Box;<-172.836, 411.418, 16.597>;<0, 0, 0>;51;0;4294967295;255;-1;0;-1;;10;
m30_05_00_00;領域 敵起動 スケルトン ギロチン部屋　パーツ１;SoulsFormats.MSB+Shape+Box;<-197.772, 401.259, 73.435>;<0, 0, 0>;1;0;4294967295;255;-1;0;-1;;7;
m30_05_00_00;領域 敵起動 スケルトン ギロチン部屋　パーツ１ {2};SoulsFormats.MSB+Shape+Box;<-154.649, 405.915, 68.264>;<0, 0, 0>;21;0;4294967295;255;-1;0;-1;;4;
m30_05_00_00;領域 敵起動 スケルトン ギロチン部屋　パーツ２;SoulsFormats.MSB+Shape+Box;<-157.596, 411.449, 65.226>;<0, 180, 0>;2;0;4294967295;255;-1;0;-1;;8;
m30_05_00_00;領域 敵起動 スケルトン ギロチン部屋　パーツ２ {2};SoulsFormats.MSB+Shape+Box;<-157.113, 409.8, 56.433>;<0, 0, 0>;22;0;4294967295;255;-1;0;-1;;5;
m30_05_00_00;領域 敵起動 スケルトン ギロチン部屋　パーツ３;SoulsFormats.MSB+Shape+Box;<-178.031, 400.996, 72.964>;<0, 0, 0>;27;0;4294967295;255;-1;0;-1;;6;
m30_05_00_00;領域 敵起動 スケルトン ギロチン部屋前;SoulsFormats.MSB+Shape+Box;<-136.566, 405.275, 72.297>;<0, 0, 0>;11;0;4294967295;255;-1;0;-1;;30052204;
m30_05_00_00;領域 敵起動 スケルトン 下層レバー部屋1;SoulsFormats.MSB+Shape+Box;<-193.894, 396.44, 31.767>;<0, 0, 0>;62;0;4294967295;255;-1;0;-1;;30052213;
m30_05_00_00;領域 敵起動 スケルトン 下層レバー部屋2;SoulsFormats.MSB+Shape+Box;<-197.448, 396.39, 20.872>;<0, 0, 0>;25;0;4294967295;255;-1;0;-1;;30052214;
m30_05_00_00;領域 敵起動 スケルトン 奇襲 L字通路;SoulsFormats.MSB+Shape+Box;<-161.844, 411.235, 14.141>;<0, 0, 0>;63;0;4294967295;255;-1;0;-1;;30052211;
m30_05_00_00;領域 敵起動 スケルトン 奇襲 レバー部屋上;SoulsFormats.MSB+Shape+Box;<-197.453, 411.465, 21.922>;<0, -0.6, 0>;58;0;4294967295;255;-1;0;-1;;30052212;
m30_05_00_00;領域 敵起動 スケルトン 初期通路　パーツ１;SoulsFormats.MSB+Shape+Box;<-112.821, 410.515, 120.648>;<0, 0, 0>;59;0;4294967295;255;-1;0;-1;;1;
m30_05_00_00;領域 敵起動 スケルトン 初期通路　パーツ２　;SoulsFormats.MSB+Shape+Box;<-133.152, 409.967, 121.746>;<0, 0, 0>;13;0;4294967295;255;-1;0;-1;;2;
m30_05_00_00;領域 敵起動 スケルトン 初期通路　パーツ３;SoulsFormats.MSB+Shape+Box;<-103.104, 410.827, 120.78>;<-0.1, -0.4, 0>;14;0;4294967295;255;-1;0;-1;;3;
m30_05_00_00;領域 敵起動 スケルトン 梯子部屋;SoulsFormats.MSB+Shape+Box;<-199.727, 401.209, 72.606>;<0, 0, 0>;34;0;4294967295;255;-1;0;-1;;30052207;
m30_05_00_00;領域 敵起動 スケルトン 宝物庫;SoulsFormats.MSB+Shape+Box;<-119.091, 405.415, 92.867>;<0, 0, 0>;8;0;4294967295;255;-1;0;-1;;30052202;
m30_05_00_00;領域 敵起動 黒き刃の末裔;SoulsFormats.MSB+Shape+Box;<-241.762, 411.095, 16.943>;<0, 0, 0>;56;0;4294967295;255;-1;0;-1;;30052350;
m30_05_00_00;領域 敵起動 死臭蟹・小;SoulsFormats.MSB+Shape+Box;<-208.835, 396.197, 36.351>;<0, 0, 0>;53;0;4294967295;255;-1;0;-1;;30052400;
m30_05_00_00;領域 敵起動 死臭蟹・大;SoulsFormats.MSB+Shape+Box;<-223.714, 395.459, 49.161>;<0, 0, 0>;54;0;4294967295;255;-1;0;-1;;30052450;
m30_05_00_00;領域　黒き刃の末裔 共闘NPC ボス前領域 ;SoulsFormats.MSB+Shape+Box;<-222.562, 411.405, 16.755>;<0, 92.199, 0>;50;0;4294967295;255;-1;0;-1;;30052809;
m30_05_00_00;領域　思考ロジック有効化　弓スケルトン　隠しボス前;SoulsFormats.MSB+Shape+Box;<-195.636, 411.236, 16.806>;<0, 0, 0>;36;0;4294967295;255;-1;0;-1;;30052215;
m30_05_00_00;領域　敵起動　ギロチン部屋弓スケルトン;SoulsFormats.MSB+Shape+Box;<-133.365, 398.575, 73.046>;<0, 0, 0>;47;0;4294967295;255;-1;0;-1;;30052206;
m30_05_00_00;領域　敵起動　ネクロマンサー　宝物庫前通路;SoulsFormats.MSB+Shape+Box;<-150.732, 405.646, 86.675>;<0, 0, 0>;18;0;4294967295;255;-1;0;-1;;30052302;
m30_05_00_00;領域　敵起動　死臭蟹・大待ち伏せ　レバー側;SoulsFormats.MSB+Shape+Box;<-197.441, 396.329, 35.774>;<0, 0, 0>;31;0;4294967295;255;-1;0;-1;;30052451;
m30_06_00_00;バディ起動範囲上書き領域;SoulsFormats.MSB+Shape+Box;<20.636, 194.259, -21.417>;<0, -5.004, 0>;27;0;4294967295;255;-1;0;-1;;30062805;
m30_06_00_00;ボス戦闘開始領域;SoulsFormats.MSB+Shape+Box;<19.31, 194.446, 1.421>;<0, -4.297, 0>;41;0;4294967295;255;-1;0;-1;;30062800;
m30_06_00_00;合成領域 敵起動 虫人ゴーレム トラップ通路奥;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;24;0;4294967295;255;-1;0;-1;;30062204;
m30_06_00_00;領域 弓矢トラップ１ スイッチ;SoulsFormats.MSB+Shape+Box;<-2.79, 193.607, -21.155>;<0, -4.7, 0>;4;0;4294967295;255;-1;0;-1;;30062600;
m30_06_00_00;領域 弓矢トラップ１ 射出口１;SoulsFormats.MSB+Shape+Sphere;<-0.447, 194.384, -47.294>;<0, -5, 0>;3;0;4294967295;255;-1;0;-1;;30062601;
m30_06_00_00;領域 弓矢トラップ１ 射出口２;SoulsFormats.MSB+Shape+Sphere;<0.353, 194.379, -47.215>;<0, -5, 0>;5;0;4294967295;255;-1;0;-1;;30062602;
m30_06_00_00;領域 弓矢トラップ１ 射出口３;SoulsFormats.MSB+Shape+Sphere;<-1.257, 194.399, -47.324>;<0, -5, 0>;6;0;4294967295;255;-1;0;-1;;30062603;
m30_06_00_00;領域 弓矢トラップ２ スイッチ;SoulsFormats.MSB+Shape+Box;<-43.99, 203.379, -9.115>;<0, -4.9, 0>;7;0;4294967295;255;-1;0;-1;;30062605;
m30_06_00_00;領域 弓矢トラップ２ 射出口１;SoulsFormats.MSB+Shape+Sphere;<-46.067, 204.363, 4.828>;<0, 175, 0>;10;0;4294967295;255;-1;0;-1;;30062606;
m30_06_00_00;領域 弓矢トラップ２ 射出口２;SoulsFormats.MSB+Shape+Sphere;<-45.264, 204.371, 4.897>;<0, 175, 0>;9;0;4294967295;255;-1;0;-1;;30062607;
m30_06_00_00;領域 弓矢トラップ２ 射出口３;SoulsFormats.MSB+Shape+Sphere;<-44.481, 204.364, 4.997>;<0, 175, 0>;8;0;4294967295;255;-1;0;-1;;30062608;
m30_06_00_00;領域 弓矢トラップ３ スイッチ;SoulsFormats.MSB+Shape+Box;<-5.904, 203.596, 14.471>;<0, -5.2, 0>;13;0;4294967295;255;-1;0;-1;;30062610;
m30_06_00_00;領域 弓矢トラップ３ 射出口１;SoulsFormats.MSB+Shape+Sphere;<-8.08, 204.383, 28.055>;<0, 175, 0>;14;0;4294967295;255;-1;0;-1;;30062613;
m30_06_00_00;領域 弓矢トラップ３ 射出口２;SoulsFormats.MSB+Shape+Sphere;<-7.13, 204.393, 28.145>;<0, 175, 0>;12;0;4294967295;255;-1;0;-1;;30062611;
